id,student_id,overall_score,technical_score,aptitude_score,coding_profile_score,recommended_actions
13e2703e-44e8-4416-95a1-736728061c1c,7e1c7acb-1e20-44c4-ab78-3b91209ab38c,55.0,50.6,72.7,43.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
13831d46-17c8-4135-892f-2852dc96d3b2,5c907dfe-123e-4053-824b-ed3ad306b3aa,76.6,79.5,80.0,69.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f4809319-84de-40b0-9869-e89bcabd23d8,cf19dc5f-51b9-42eb-af79-69c2aa5ee4aa,82.3,94.5,66.8,81.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
cd926f06-76d5-47bf-90c3-cfee4cb508f0,286568cd-4515-4b98-992b-00e46c8c836c,69.5,56.3,87.5,69.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b1c5cc69-1c7a-4d1b-8841-b038de2d5f9c,74a9e869-de7e-4294-a9db-43bf84ddaf50,66.8,60.6,93.8,48.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
d397096c-0840-415e-be4d-8b3609877e8f,9e293433-408a-418e-8ff2-806f73d0e249,67.6,54.2,86.5,66.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f664c407-f35d-4355-9d8b-611ef05638b6,0d2ffbc3-8e68-4da1-9dc2-c2fbcdc30044,62.7,65.9,58.1,63.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f410280a-9145-4f31-9c5e-140d473a8a34,eb76e531-fa90-469e-807c-bc232e0a73a0,79.8,70.9,89.8,81.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e31cbf3d-255f-4996-a034-689e73a8fb6c,4e4c8b4b-d8d8-4340-a928-ed77716572f8,61.3,61.4,65.6,57.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
6f588af3-2d0b-42ae-9242-514292129be1,09ab8c69-e158-497e-b0f1-18edb7e33844,62.6,68.7,53.9,63.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
08e09505-8d7c-4156-a1a2-fd91c277deff,4631783f-6689-4100-8df2-5ebc7dea0217,79.2,86.6,55.0,93.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
6cb945d5-8d41-41fc-a0e2-a11d14f46d59,f019617f-cd5c-4e91-bca2-900a999cc88d,72.3,86.9,51.0,74.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
151c4268-1048-4730-8268-77446337770f,4981a16c-f0a6-4d1f-af86-19b8271119fb,86.6,84.6,89.0,86.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
d495c28e-8987-4f1c-9acc-d473639401af,428ad8d8-9eb4-4e7a-9169-46af2d2a89a1,62.7,55.6,66.2,68.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
1ccd7188-ee3f-48f7-869e-bc51c7c42a09,1f2799e2-b7a3-43e0-96af-278ded92706b,70.6,79.2,45.4,84.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
59500c75-175a-4744-a9d0-ca64fa863a74,7b8cc207-4ff5-463d-8845-5150e15188ed,73.8,82.9,62.2,73.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
697ef602-9b98-411c-8dbf-5fd6a2b91663,28b93a89-7cb4-403e-a8ce-0d9bbd87f691,74.8,64.1,94.0,69.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
0148e804-8a8d-49b8-a6a2-7eb53d243d27,b9fcac30-d6a3-4ac4-95a0-b316aff02fca,63.0,55.2,81.9,54.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
0fdbe82d-0321-408d-89e0-6be528ae4999,6f2b827b-863f-491b-9acc-19c18d37bd84,69.2,70.4,79.5,57.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ff1179c1-d02b-424e-8c02-e282eab67a18,6199ebe3-3b36-44b0-9c6c-c47dfc918741,65.2,66.9,65.6,62.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
468fc1eb-cb06-4d15-8fd5-3124d0b2dbc1,060c54fb-3acf-4454-819a-df7b0a864180,75.9,85.0,67.3,72.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
64d90141-253c-442b-a1c6-8b00df80704f,221669e9-e71e-4825-af5b-d1b515e49a44,77.7,79.8,75.6,76.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
16b58663-9602-4349-8fbb-69726bcb5e89,597ff28d-ef88-446d-b634-40115022cddb,69.0,65.9,64.8,77.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
eb3749da-f4a5-4659-874e-e97f8c91c39a,8108ad82-fc9d-4eaf-a493-ad6aa34730ef,75.4,68.6,78.1,81.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9bdc9a8e-8d82-41e9-88a2-b54fe14e90d7,3d9eab84-39bd-4398-924e-d4bde31ceafa,64.7,73.9,46.3,70.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
56ca6dbf-01d2-441b-866b-fda96080d6a6,4190d31a-0ed0-4f22-8498-cf43b734c782,67.0,61.4,81.9,59.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
d299e614-cc84-412c-ae96-b1fd96dba1a6,43a6e46f-f294-4f23-89b9-dd31fb580802,87.0,96.3,72.0,89.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e1d24ebd-fefd-4b61-bc6c-d60608151ad1,ed2feb61-97ae-4b20-b7be-e01ed50f1ba8,65.7,67.8,69.1,59.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
73290ff6-3b3b-42d2-bc34-5e38425ed75f,eceb6c9e-a83a-48ef-b4bd-54249990d7ad,67.2,65.2,82.9,54.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2416b0c5-029a-48fb-907c-da9af1591c32,47f0954e-0841-4647-a4b4-a4d0147ce704,70.6,61.3,83.3,70.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
6bfbb2af-a93c-423b-a057-d116a5de589b,9c79d479-580b-46c7-83d4-663448d73a61,59.4,51.1,81.9,47.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c216b3ce-b79a-4872-a495-5952b93f2760,7cdbec41-40fc-45b1-baa0-866168310536,68.4,58.6,82.1,67.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f92325a9-7b96-4c33-8d03-db92ca334478,d00062e1-e7e7-46ba-b3a5-f49d715c3572,73.8,77.9,69.6,72.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
bd47713f-45e2-45d1-a6de-469ee1601e23,695b2bea-7c3e-49c5-8fb2-aa5b5c80247b,75.7,76.7,81.4,68.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7e8083b9-0f7b-4fed-9808-d4ead46f07b8,7e56aac0-31c2-4f6d-98f5-df7a51a7ad31,75.4,74.8,68.2,83.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
fcf15a65-3c43-42d2-b644-29a926be6e30,b40e55ae-7bb5-450d-aaa5-155e291d0046,68.7,62.8,89.8,55.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ae6e3f13-929c-465f-bf19-b9b4b71485d8,c2343790-a522-4aa3-bd65-e16ef8cc7f5f,49.7,41.1,81.8,28.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e4754eac-f153-4cbc-857f-1b5805eabaf0,be5c5254-c344-47af-9476-90e52b9968ac,75.3,81.4,72.5,70.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
07587a15-21c5-4177-a015-fb9ff29d8c23,823d85ef-1672-4f4f-8b06-059d1129579a,70.6,77.4,56.8,75.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
081b3c05-ca72-428d-b15e-040bcebee0bd,96958bf5-8838-42cd-9d27-5ff54cef8c52,71.2,65.2,79.5,70.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
77fa12fa-bac3-4e05-b5c8-73c3bd441a66,717519f0-ce96-410a-823f-161441386981,86.8,81.7,94.8,85.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
62ef2bb7-c16d-4e8c-bd18-af5cab0d7d80,afcf1d14-9c64-4672-9bee-623065cbb370,74.8,82.2,66.9,73.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
06fb4d00-8c65-4974-a498-ce898515da96,c84b27f5-2627-47bc-ad67-c0b07b6ee16d,71.6,71.5,72.1,71.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e0fb1dfc-d834-47e4-b067-c37fc11659e6,81af15f3-e8b5-4ec3-94e1-6e1245259a89,68.8,65.2,67.5,74.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a2e58989-44b8-4059-bc8c-0e8a7c2c3cd1,3e46d505-2fd9-47ff-b13c-80a943f9d246,77.6,80.1,76.0,76.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
98555b52-05a6-428c-9e68-14b55d7a1edc,04444cb8-6261-4f67-b3ef-a349e7e1ef86,67.1,74.9,61.1,62.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
11784fdb-9230-4e23-8d65-18b2ce25552c,7b7d7936-b75a-4cbe-9593-943778684fb4,61.0,65.4,46.6,69.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
d03e2736-8642-42de-85b7-eb8e0504f491,165ecc8a-4ba5-4e3e-b055-05016d7328f0,76.5,68.3,91.1,73.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8f5ad833-e2f8-4e6c-9672-174b355596f3,5a1ff57d-2c6f-414a-b722-c75ae5809c57,49.5,51.6,58.3,37.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
85981885-a4c2-49ab-a32e-cca7708b7897,9ae3f69a-3ffc-4e8f-bee1-79a1633f7fbf,73.5,70.8,77.8,72.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
3a7d3f6f-449e-4fc2-a4ba-22eff911f6d7,c5149802-6951-4f24-b992-76cf15931c2c,74.7,73.3,80.1,71.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
06492251-88e5-4ed2-8482-faddb878d90f,4f761a64-3631-4af4-a20d-f87e0df2b162,77.4,71.3,90.1,72.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ca2c5f88-a667-4beb-91da-50423fc6693e,44a7dc56-b8e6-4972-8bf9-499074aa5ab6,70.1,64.2,91.3,56.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c71b0736-3687-4137-a860-efee88ee3e11,deb6a728-497e-4877-a2b7-ded660d752c7,72.7,65.8,94.7,59.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9c03ccf9-6e3d-45fa-be20-0406df369a58,3b50e299-3d7d-4930-b4cf-92592a695386,79.5,82.4,70.6,84.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
91b91722-818b-4ff9-a1d9-f9a2a2b59238,f66bf926-f023-47e5-be8f-6af1b1b20a83,67.9,70.4,60.0,72.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9b06850d-514d-4e40-a8d9-60a39e541f5d,95438846-c71f-45a5-9cb4-bb54a1942ca0,71.9,74.1,60.0,81.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c0299d13-3d93-4f0d-8793-2d2f0a31cefe,7b77acd6-1d98-4ea0-bab4-057c8cf1d6c2,79.3,87.9,51.0,96.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
bbb1d446-e927-4c89-a72c-93a597634401,7009dd67-2d82-4309-871c-9ee5d5471bba,60.9,60.1,61.0,62.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
1aad7c25-9235-4ed4-bfbe-63bd96299412,eb7d525d-e602-43a2-a132-5005c5eee06f,58.5,57.2,73.8,44.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
3085f5c2-3ed7-46da-94e3-9641cd1bdb2a,47bb0d63-3ea6-44f6-bd2f-27e62f89df7e,71.7,81.2,49.3,81.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b0a51378-fff3-452f-9115-97c70a1539ea,8814767c-b94f-4d1a-9e55-0c22a2e226e6,73.5,64.0,94.9,64.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
19aded5e-d7df-4a3e-9904-25616e53d281,46f45d39-8968-42e4-97e4-490dbdf2178d,62.0,62.2,66.2,57.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
100f68d5-9c0f-4481-b603-6539921da4db,3e642d9f-9c9a-4dff-863d-35145e3720cd,75.4,73.6,67.0,86.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
080f353a-8f48-4b7f-be74-989b1f04d7c2,0ac4a5d8-ced1-42e6-889b-61b7901fda17,86.9,80.3,91.3,91.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
77d1886c-37ee-4a2a-b668-ccff9cc8cab9,2e8d9e93-4c1c-45ba-a0ba-1c4c3a9c8419,62.7,62.1,71.2,54.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9a204c67-b364-453e-9ae0-59e3bfc1f250,ea142c35-3cec-4625-b65a-5b6aa4a7a9cb,45.1,47.7,48.0,38.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a5d4281a-a6ef-4eef-8dfc-2c14d0886b18,c2572c78-b004-4558-ad44-e3da0b944e15,82.7,81.4,89.2,78.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c8ab5d69-109e-448b-acc0-e57b93149e6d,c40becf1-91bf-4a2a-b34c-3d8bc29c80bb,62.8,49.0,93.3,50.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
508d8449-4012-4c04-9fa8-f4fc3ace0cdc,3c239fd4-5183-449c-afb8-e91214941486,63.0,61.5,62.6,65.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2846b471-92f8-4acc-8bf4-44b2436f5aec,e48e6ce2-dd6c-4fe7-91a5-eba6b6bd31f7,61.2,46.9,89.9,51.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
779ccbb6-e8a6-48ae-a0ce-29dc6310afed,36f2379d-78de-4d65-877a-2b58d3bd9f74,56.3,56.4,51.6,61.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
84ebfb71-8984-4ced-8a16-86a3f62e8ade,34fc5131-35f5-473f-8560-d0b7f26793cc,76.6,73.8,93.8,63.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c28a21eb-25a0-403b-98da-0a6a05f24be5,00945885-749b-4ef7-9f59-3864e5dfa358,57.2,40.6,89.0,47.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
55666b93-de0e-4504-ae15-73adbec00668,b14da601-b100-4c3b-abb3-88ca6578c883,56.9,62.8,54.4,51.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
0766bd35-89a6-4c0c-9333-35f4b2791422,4e16dbc8-f308-4494-b3db-04cd805caecd,60.5,55.1,84.0,44.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
798d10c0-322e-4645-82bf-b2c480fa97a0,b27d73b4-51cd-4351-a905-5c77030c7cf4,66.8,72.1,46.6,80.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
5620272e-b095-4ced-bfdd-913800e14d88,399c79d2-27a8-4ef3-b025-98cb1f0d5f46,73.8,60.0,91.4,74.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9c5df630-0f9e-478f-9fad-ab1d17949fdb,464c0683-e527-4474-809b-89efae9a1ac7,85.0,81.6,86.2,88.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
00ca2d6e-eef5-4413-aa7f-7d679dbb0cca,a7742edd-c54b-4c83-9d2c-014bae4b5961,62.4,58.3,64.8,65.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ca8df610-738f-4c64-8585-bb20f7f639fb,66706043-191b-4978-bcee-88fc3847c5eb,71.0,80.3,59.3,70.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a8660d4c-fd36-43bb-b9f9-509eea311eb4,73c2061a-8b3f-4250-8ac4-74a9926b0a9d,55.1,54.4,54.0,57.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
4a9dd9d9-3c39-456c-8b5f-6c8a74c02332,8f5f1032-de5a-43bc-bbaf-18177148dcc6,67.0,76.8,49.5,71.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e72aacaf-2fc8-4542-86bf-2ba272500458,b40fb687-23f0-48d4-97e7-06ee10eaa637,80.1,77.0,80.4,83.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
4c8aa5c9-cbec-4505-8a12-1e6739f5a91b,4906d0a6-e3be-4f4a-bc15-9c4e3a9339ad,60.3,60.3,52.2,68.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
44b29276-8f21-429d-9a74-9c935b517c03,d371b3f7-6b2e-4135-8234-c95a5246b3af,75.7,74.7,93.0,59.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e6cdd63a-9b9d-4f26-b3c1-34a4a525fbe8,320b47e0-c0ed-4b0f-8b1d-50e04b2b3b81,66.8,63.9,74.4,63.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8e270673-3f95-4c4f-9dd1-f078cda4e166,e22f9f0e-4a52-4dd7-b142-be65475509ef,60.4,61.8,52.4,66.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
4ec458a9-53b9-4110-8a37-edb61a85dca6,413fc4d7-cb20-4167-aa55-74d4ab124cfc,68.4,77.8,53.1,71.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
35867607-e14c-41df-b397-5e1d9baa95d6,ba5c565c-bd05-4d4e-8325-79d981037204,86.0,94.2,61.1,100.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
10c4bbff-a35c-4352-b972-8385994e229c,f515821c-7b16-42ca-8c2a-47be2667ee9a,71.6,69.2,71.2,75.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
27f37f37-0d7a-4079-888f-2e082d6f109b,2789c6bd-2239-4dc8-8346-86bb12f58d2a,57.1,55.2,60.8,56.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
195b8950-c2d5-461d-9e2e-80b3a6adc261,1c02eec3-48fc-4602-9e21-1d3e6895c60b,64.7,58.5,94.0,43.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
eace32c1-e5f5-4130-b88c-a00d4c1edd0f,9062f31a-8b7f-4fce-a08d-3f2f633e62d8,50.7,51.7,55.1,45.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a8a15829-dce1-46ea-9285-3bd5d7377752,a6379045-c9ee-45e0-91f8-f2b700f4aacf,74.3,68.8,73.4,82.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b8f8baf5-9bf2-4605-b8f7-5db01cafde38,8350f65c-cf75-4886-90aa-208f7020ec0c,67.6,74.5,52.8,73.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
78000cd3-9389-4f56-8cb1-59d1e9e38878,64323ebd-3996-4f6b-ae80-163979a72f55,76.8,75.1,78.9,76.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
cd32aaf2-9a0e-4194-9dac-a99592b2c43e,a6618650-e98f-4389-8f8c-6c32d4b35c31,74.4,87.0,59.0,72.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
cb74874e-f0fe-4694-b4ef-e2b1a871a231,96e42048-e57f-407a-a80c-908c5bf91c3a,67.6,76.7,58.6,64.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f9a9ac1a-0fee-409f-9008-37c82486956a,cb4109b1-62f0-4b8b-b1cb-053f576e0a2c,83.5,78.0,83.9,90.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
dcd5e2b3-aed9-4cf0-b17f-664a6ecbdafb,7b30c50a-f7a5-496e-93e1-26c2d0e00a52,76.1,81.1,49.9,95.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
fe608ae0-caf9-4b43-87e5-a75c4691b3d7,8d60926e-7f4c-4388-ab1f-e336df9a4a4e,70.0,58.4,91.6,64.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
11395d2a-249e-406a-9b24-95bcd7d16887,11b69139-615c-4228-b873-35e1a1129de8,79.5,76.2,82.9,80.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
bbc8792e-65c6-49e5-871f-2ed3d60bb1da,21770923-921f-4a6f-a11d-9b03584af01a,63.8,70.5,58.6,60.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9cd7bc51-b377-4499-b0fd-dc1c535439e9,a878b80e-c659-4726-9ee6-c5bf26b25e52,68.3,66.0,80.2,59.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b3391aef-bc6f-4157-871d-5e7bb96b3d43,4a44fcea-41d8-4a10-8a7f-22bdbb0a270b,60.6,55.0,68.5,60.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
5c151122-61f4-4ddd-a037-2bb911af3a81,68cea994-64a6-4b86-b344-0632669b7994,67.4,66.3,60.6,75.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
aaf8b38a-4ffd-48a3-b419-545a6a6f4fe0,5eb719b3-9ae8-48fe-8966-3b5a861f8eb3,93.8,95.5,91.0,94.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
0d88f13e-bf11-4c2f-9346-00241900c564,03a9254e-3a48-48c4-b44f-cf60dcb6363b,76.8,79.5,64.6,85.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f70fd988-1da7-4c7d-b128-b96caa42ef79,0fb805bc-da1b-4f41-8989-d39e796d60f9,70.2,65.7,87.3,59.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
49938173-974a-4a79-ba74-6a5fb9b5c41a,8161add5-3adf-454d-979e-cf2f59e9ddf4,54.6,59.8,48.5,53.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
3e9a3ef6-2eba-44db-bb2b-1cbf670f78a0,986815b7-51bb-448e-b0cc-c10620077b92,61.9,62.2,55.4,68.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e69658cd-eb35-4f83-a7ca-faca4f5c7488,37549ef0-33d1-476d-9275-538d97f020dd,71.5,70.8,73.7,70.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
bd3d5acb-8f9e-41a7-b00b-19d9753fc7e3,7e1364fd-7dde-441d-8ba7-0947e5232737,52.7,59.5,48.5,47.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
219f1c8c-21cb-4b66-8846-1b7ad091079b,9d3378c3-d3dc-418c-bff0-e2831854879f,74.1,73.0,78.0,71.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
84e1ebf3-d6e9-4db1-9ed8-00c1922abc3c,e73c1897-995d-4477-ba2b-fa5225940244,79.7,77.5,90.7,71.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e111f48b-81ae-4767-9756-10a30a7bcea0,f56e1cba-b38d-4c6a-a91e-e0776085cdd4,66.9,63.7,87.6,50.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
d67edaa7-cecb-45dc-9865-de9174500492,8d92fb12-f747-4901-85f2-9b3375801a5d,76.8,76.1,74.5,79.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
99ab352a-3ecf-4ca1-a3ed-ef2ff03ed6c6,e3903719-736d-4fb0-a549-5897d75a939d,64.1,55.9,72.8,66.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
31e277f6-2856-4b2e-bef9-5716916e5972,39a2e5ab-bbdb-4b2c-8fec-26a46d63c11e,70.8,78.7,45.8,85.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
d3f9dc9a-5f63-4a20-86a3-3380b9e11011,5d7bebb8-d7a3-4abf-a617-78ede5033f7a,80.5,84.5,72.6,83.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
935967f1-3abd-404b-97f7-06a189869c45,c6642238-0456-44fa-b2aa-8d390207d189,60.1,56.6,72.3,52.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8de60235-2eb6-4112-8766-227b13505376,53826ec6-a689-46d9-b820-5e4e0359a8ca,79.9,73.0,81.6,87.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
41397308-8525-40c3-9ab4-eb81da2cea30,cadf39c2-ac07-4319-8d15-5a772c56fd46,65.2,57.4,78.2,62.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
03fc27ee-304a-4e26-b2e9-932acf0bc1a8,b1697047-3d6a-4958-a273-753616c890dc,84.4,81.0,90.3,83.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
96ac5527-6427-42eb-ad2f-1a86f0a877a9,4742cea8-82bc-451a-8d7a-1617a60442f7,69.9,74.1,73.2,60.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2014bae1-b462-4ecd-b0f2-52d2f55d2df0,335af58e-3979-4d2a-b954-d8efa06b142c,56.9,64.8,51.3,52.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2b59dd16-1864-4583-8b49-1c2531e7fdcf,4b9a07e7-79b2-4971-9703-c3d2a3679d40,79.0,71.0,90.5,78.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
fd278460-5c38-4a16-a1c4-8c9c0cea11e7,51149241-b68b-4cb2-82a6-759e074803ea,77.6,75.1,88.1,70.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
