id,student_id,semester,academic_year,sgpa,credits_earned,credits_registered,backlogs_count,result_status
78595eef-68eb-5d34-b25c-7ebeefcbf4a5,fc64f279-7f37-4a0c-8666-63fea6ee3711,1,2025-26,8.05,22,22,0,PASS
7b48c5a3-6d5f-5131-8958-321bee393815,aa05300a-dfe1-4fe5-bd1c-75b153ccd355,1,2023-24,6.77,22,22,0,PASS
338ffb77-c3f7-5dce-bb24-bb4a45503858,aa05300a-dfe1-4fe5-bd1c-75b153ccd355,2,2023-24,7.09,22,22,0,PASS
b4d6e716-37b3-5451-9202-cb942264e92b,aa05300a-dfe1-4fe5-bd1c-75b153ccd355,3,2024-25,7.51,22,22,0,PASS
1f9f95e5-68ef-5067-8ed3-32a72ebd6650,aa05300a-dfe1-4fe5-bd1c-75b153ccd355,4,2024-25,7.57,22,22,0,PASS
0e287346-74f1-5194-b265-2275ab1a7df4,aa05300a-dfe1-4fe5-bd1c-75b153ccd355,5,2025-26,7.33,20,20,0,PASS
99f27ece-9871-5cae-81c3-0f54c63245a0,8bc40b4b-faa5-4855-b20b-96d0bc6866f5,1,2023-24,6.15,22,22,0,PASS
6916abc6-7e0c-5636-b976-e31cf5c84479,8bc40b4b-faa5-4855-b20b-96d0bc6866f5,2,2023-24,6.07,22,22,0,PASS
5426551d-694d-5270-8e57-2dabf4a80acc,8bc40b4b-faa5-4855-b20b-96d0bc6866f5,3,2024-25,6.81,20,20,0,PASS
bfb62e2d-9b4e-5343-b1af-aa1273249b2e,8bc40b4b-faa5-4855-b20b-96d0bc6866f5,4,2024-25,5.81,18,18,0,PASS
f4d612c6-9adc-5cf2-b9c6-a2be932b90ce,8bc40b4b-faa5-4855-b20b-96d0bc6866f5,5,2025-26,5.92,22,22,0,PASS
e7a864a6-a4a7-5a74-9f87-7546fef6e9fc,94278129-9587-49a6-a1c2-32d0da2d8903,1,2024-25,8.11,22,22,0,PASS
72958a17-7c9e-5076-b3ed-880122e8394b,94278129-9587-49a6-a1c2-32d0da2d8903,2,2024-25,7.62,20,20,0,PASS
f724c107-1eec-51a1-af57-994c905460c6,94278129-9587-49a6-a1c2-32d0da2d8903,3,2025-26,7.45,20,20,0,PASS
3c865240-f849-5c31-9650-e76728d6c649,1e68384e-18a3-4186-9155-1704e8e46e39,1,2024-25,7.94,18,18,0,PASS
d4a597af-e24d-5021-9344-ed99b789b917,1e68384e-18a3-4186-9155-1704e8e46e39,2,2024-25,7.53,18,18,0,PASS
f03b5920-0dd1-5884-8781-7619eab587dc,1e68384e-18a3-4186-9155-1704e8e46e39,3,2025-26,7.39,18,18,0,PASS
b2cfc24d-9b75-5116-a5b3-8a537d43f0fa,72ffb51a-4f2c-4beb-89be-48644de71420,1,2024-25,8.27,18,18,0,PASS
421d08a2-caa4-5771-8ef7-c106fffe097b,72ffb51a-4f2c-4beb-89be-48644de71420,2,2024-25,7.94,20,20,0,PASS
498e275e-2b33-514a-a2f0-6670471f7f05,72ffb51a-4f2c-4beb-89be-48644de71420,3,2025-26,7.91,20,20,0,PASS
d1ed0b56-3595-5580-8d8a-de417a1bc7dd,f5ff0a9c-ec9e-4df5-a568-063faa105a2e,1,2023-24,7.02,22,22,0,PASS
b78f6e2c-c1a7-5ce7-9a12-6619f498d3b5,f5ff0a9c-ec9e-4df5-a568-063faa105a2e,2,2023-24,6.85,18,18,0,PASS
becc0883-b7a7-595d-a4f2-1e312a289959,f5ff0a9c-ec9e-4df5-a568-063faa105a2e,3,2024-25,7.43,20,20,0,PASS
02a2c88f-eb13-500c-8c41-f202d311868e,f5ff0a9c-ec9e-4df5-a568-063faa105a2e,4,2024-25,6.99,18,18,0,PASS
e504b710-0bdf-5562-91c9-854400a65d92,f5ff0a9c-ec9e-4df5-a568-063faa105a2e,5,2025-26,6.47,22,22,0,PASS
7624362d-7b81-5ef2-b285-0dbcd5352db4,51fc8967-615e-45dd-ac13-838ef464278e,1,2024-25,6.88,14,18,1,PASS
cf4ffb9c-f80d-5aa5-89b7-cf2959c6b094,51fc8967-615e-45dd-ac13-838ef464278e,2,2024-25,7.07,18,18,0,PASS
98ec11b8-59af-5a89-af32-181d381abeb0,51fc8967-615e-45dd-ac13-838ef464278e,3,2025-26,7.33,22,22,0,PASS
c6e7cf91-ff10-5200-aba3-70d7b0f6edbe,2c6f1d1d-78bc-4527-b6a5-006ea336e3c2,1,2023-24,5.94,22,22,0,PASS
92cbe426-710e-59d6-b513-778aedfb4b91,2c6f1d1d-78bc-4527-b6a5-006ea336e3c2,2,2023-24,6.85,20,20,0,PASS
c5d2aca7-92c7-5bde-ab16-d91064e52c13,2c6f1d1d-78bc-4527-b6a5-006ea336e3c2,3,2024-25,6.75,22,22,0,PASS
ccb40c37-7705-5388-a845-10cd41d81db7,2c6f1d1d-78bc-4527-b6a5-006ea336e3c2,4,2024-25,6.47,20,20,0,PASS
e7757327-0d30-5879-b9f6-9b21f5aebe86,2c6f1d1d-78bc-4527-b6a5-006ea336e3c2,5,2025-26,6.99,22,22,0,PASS
5ddd7f51-39d2-59d7-b767-a4aff94356d7,e3e54023-c0aa-49ca-9a5b-09a2edf79970,1,2025-26,6.62,16,20,1,PASS
6f9aa485-2200-5639-9b35-5c6a54e91e13,e4b232db-c745-4bc1-b4c7-e37c85f372fb,1,2023-24,9.43,22,22,0,PASS
9109827c-c459-5ae9-8f37-fe5144d73b89,e4b232db-c745-4bc1-b4c7-e37c85f372fb,2,2023-24,10.0,18,18,0,PASS
e7459e87-daa6-526b-9272-97b36f66be11,e4b232db-c745-4bc1-b4c7-e37c85f372fb,3,2024-25,9.59,18,18,0,PASS
e87b195f-bdc6-51d1-94c1-ab17f00c4a03,e4b232db-c745-4bc1-b4c7-e37c85f372fb,4,2024-25,10.0,20,20,0,PASS
316279ed-a7a0-51f5-ac93-219832bada84,e4b232db-c745-4bc1-b4c7-e37c85f372fb,5,2025-26,10.0,22,22,0,PASS
3ae52b86-6548-5b48-909c-fe690b513712,c338e056-2585-41f0-abb8-d65ecb53a70d,1,2025-26,7.01,18,18,0,PASS
692506ca-3ed9-5486-8965-532c4d1a7aae,485c9553-463f-4962-82b1-f171ad8c70fb,1,2025-26,5.8,22,22,0,PASS
30ac7f2c-7a42-5333-b156-a4c3ce151f89,c836a097-38a4-4060-af53-9c3b2eaa4bb2,1,2025-26,6.84,22,22,0,PASS
2b87c7f3-ea87-55f2-b142-95ee02843c21,5ae77cf9-84a0-4036-a4ce-e6c6bd930a81,1,2023-24,7.82,22,22,0,PASS
4ab711e2-f3f4-5595-a575-23120040d24b,5ae77cf9-84a0-4036-a4ce-e6c6bd930a81,2,2023-24,8.37,18,18,0,PASS
f9a0caaf-73cf-56e0-945a-a8088d5f2c05,5ae77cf9-84a0-4036-a4ce-e6c6bd930a81,3,2024-25,8.22,20,20,0,PASS
7847f065-0ae5-5fa6-985f-4a6a9968aeb2,5ae77cf9-84a0-4036-a4ce-e6c6bd930a81,4,2024-25,8.97,20,20,0,PASS
7ab04673-ebee-5006-a7ed-cac03ce571c6,5ae77cf9-84a0-4036-a4ce-e6c6bd930a81,5,2025-26,8.67,18,18,0,PASS
0fe54bb0-84b4-59ee-9416-97d767493558,6e45faaf-11a8-4055-b0b9-5e35beb79440,1,2023-24,8.39,18,18,0,PASS
87a01048-d8ac-5503-8d9d-724655103db8,6e45faaf-11a8-4055-b0b9-5e35beb79440,2,2023-24,8.44,18,18,0,PASS
d413ec2d-e6ef-57a6-bb9a-16e974ac6440,6e45faaf-11a8-4055-b0b9-5e35beb79440,3,2024-25,8.96,18,18,0,PASS
2937a148-1085-5208-bba3-e4a2a22f8e32,6e45faaf-11a8-4055-b0b9-5e35beb79440,4,2024-25,8.79,20,20,0,PASS
84b84f0f-1fea-570c-a7c6-cf9e8e1a60a8,6e45faaf-11a8-4055-b0b9-5e35beb79440,5,2025-26,8.14,18,18,0,PASS
c29c8612-9963-5c1a-9562-9778c0495a1b,f40f5d2b-a245-42bf-aad5-0fc80d47cac5,1,2024-25,7.16,20,20,0,PASS
6fffde6d-991b-58ba-ba71-2354a31dd031,f40f5d2b-a245-42bf-aad5-0fc80d47cac5,2,2024-25,6.58,18,18,0,PASS
682dcc2d-5bf3-5ee4-880a-5763c8c4d0ee,f40f5d2b-a245-42bf-aad5-0fc80d47cac5,3,2025-26,6.88,20,20,0,PASS
9662471d-16c2-5660-81b5-a18964a7a477,2685b452-d129-4463-a739-3c362f4120c7,1,2023-24,6.17,22,22,0,PASS
edc6dec2-66d7-5bd1-8a63-4ce2d01ec8b6,2685b452-d129-4463-a739-3c362f4120c7,2,2023-24,7.03,18,18,0,PASS
e928dc22-8cd5-5345-a95f-cb869cd41b4f,2685b452-d129-4463-a739-3c362f4120c7,3,2024-25,6.27,22,22,0,PASS
46dbd26f-2a86-5f78-b9b9-1570b244905a,2685b452-d129-4463-a739-3c362f4120c7,4,2024-25,6.36,20,20,0,PASS
59f2891e-fcac-5213-98e9-f47296706bfc,2685b452-d129-4463-a739-3c362f4120c7,5,2025-26,6.95,18,18,0,PASS
444a38e6-e82b-556e-95e7-191f5fda4e78,aeb81a28-905b-4064-a805-0a8384a9d1a0,1,2025-26,7.19,18,22,1,PASS
20b8c492-b106-50be-b937-786ea8de73ea,f32c7625-4071-40d5-9354-ce93269e7e87,1,2023-24,7.72,18,18,0,PASS
ac8c0bc9-42c8-5d2b-b766-8b7af3b048aa,f32c7625-4071-40d5-9354-ce93269e7e87,2,2023-24,6.98,22,22,0,PASS
c17de880-6e61-514f-af74-60967ec065b4,f32c7625-4071-40d5-9354-ce93269e7e87,3,2024-25,8.35,18,18,0,PASS
51d15f43-f977-593e-8831-c4213e8ed2cf,f32c7625-4071-40d5-9354-ce93269e7e87,4,2024-25,7.03,18,18,0,PASS
07a651f4-db2d-5731-a446-8c4a893104b6,f32c7625-4071-40d5-9354-ce93269e7e87,5,2025-26,7.57,18,18,0,PASS
5aa3352a-4518-5843-b221-b75363fa458c,4f8ace03-2e04-4b18-8627-1ebba41de43f,1,2024-25,7.1,16,20,1,PASS
e65d2ee5-1e84-5205-8e3e-e5dd0da37c0f,4f8ace03-2e04-4b18-8627-1ebba41de43f,2,2024-25,7.62,20,20,0,PASS
dded3c75-dd39-5c8d-8a54-a47e405e5e1b,4f8ace03-2e04-4b18-8627-1ebba41de43f,3,2025-26,7.06,20,20,0,PASS
ecf5db6d-0789-5776-be00-fe5cf73f299b,aca7ceaa-6def-4e7c-be7a-2e5f8a48c140,1,2025-26,7.09,18,18,0,PASS
2121178c-157b-5c2b-8d6c-c1f354c1cb2c,ace83e17-34a2-4d4f-b078-852aba41c658,1,2024-25,6.76,20,20,0,PASS
feb01adf-fdae-53a4-999e-1e339aa0b017,ace83e17-34a2-4d4f-b078-852aba41c658,2,2024-25,7.23,20,20,0,PASS
422e1605-7a15-55df-b05f-2c87a6253c8d,ace83e17-34a2-4d4f-b078-852aba41c658,3,2025-26,7.03,20,20,0,PASS
fce9601a-0fa3-5f55-963c-93e17f2d9251,34e68226-d81d-40b3-bc05-41e178b298b1,1,2024-25,7.79,22,22,0,PASS
70d9b7aa-6674-5638-9aad-0eebe7f5c3b4,34e68226-d81d-40b3-bc05-41e178b298b1,2,2024-25,7.54,18,18,0,PASS
68bce99f-5e68-5dfb-b2ca-87c523f00642,34e68226-d81d-40b3-bc05-41e178b298b1,3,2025-26,7.69,22,22,0,PASS
3c7a542b-3284-5ee7-8670-80291c124964,b2fbba87-7a8e-47c4-b4ed-533c9e250d62,1,2023-24,7.54,22,22,0,PASS
b32f0216-24c6-522b-8884-c64773f57c33,b2fbba87-7a8e-47c4-b4ed-533c9e250d62,2,2023-24,7.56,20,20,0,PASS
49b67f51-bc68-5d2f-8d5d-91dc7a262332,b2fbba87-7a8e-47c4-b4ed-533c9e250d62,3,2024-25,7.92,22,22,0,PASS
06f2e9bb-96f5-55f7-ac60-ce657e7e9b4a,b2fbba87-7a8e-47c4-b4ed-533c9e250d62,4,2024-25,7.62,20,20,0,PASS
1fac844a-a4be-56bb-b2b0-69882263180b,b2fbba87-7a8e-47c4-b4ed-533c9e250d62,5,2025-26,7.84,18,18,0,PASS
db342c44-fbc9-56b0-bc82-67b1b83a9783,9f9059af-8f3b-43ba-b3b0-8972e2911d53,1,2023-24,7.93,22,22,0,PASS
3e18602a-81db-58f3-9a22-04bb049babfd,9f9059af-8f3b-43ba-b3b0-8972e2911d53,2,2023-24,7.7,18,18,0,PASS
88b38759-c1e5-5c77-b4ae-8db9d5bc5832,9f9059af-8f3b-43ba-b3b0-8972e2911d53,3,2024-25,8.41,22,22,0,PASS
71505381-0126-5a4b-8b3a-d0a4fbf10d1c,9f9059af-8f3b-43ba-b3b0-8972e2911d53,4,2024-25,7.1,22,22,0,PASS
084e9d7c-edca-56d9-8a40-b5ab24c32299,9f9059af-8f3b-43ba-b3b0-8972e2911d53,5,2025-26,8.2,18,18,0,PASS
95ac86f0-05de-5f09-ab2e-c1ff9b7af696,4e90571e-8d29-4026-98ac-70ef5babc57f,1,2024-25,7.7,20,20,0,PASS
01038d20-d77c-5074-9a3d-db36c5105056,4e90571e-8d29-4026-98ac-70ef5babc57f,2,2024-25,6.31,20,20,0,PASS
a4605f60-cff1-52cf-a194-fa4556bb1283,4e90571e-8d29-4026-98ac-70ef5babc57f,3,2025-26,6.89,20,20,0,PASS
4658fd2e-5730-5057-bfc0-ac27b86a1958,539f828a-a8b4-48f7-bd82-b6a031f44596,1,2024-25,8.65,18,18,0,PASS
b11049e3-5053-5bc6-90e9-2fb56967d93b,539f828a-a8b4-48f7-bd82-b6a031f44596,2,2024-25,8.49,18,18,0,PASS
ec64bfd1-39e2-5993-9471-734e8af03248,539f828a-a8b4-48f7-bd82-b6a031f44596,3,2025-26,8.09,20,20,0,PASS
2b0ef5c3-b5b7-587f-9d80-72d51a3afc07,811c98a0-25c2-44fa-9c07-14c33bdcd376,1,2024-25,7.33,22,22,0,PASS
656eed0a-d9aa-5bde-9624-0c614cf1f557,811c98a0-25c2-44fa-9c07-14c33bdcd376,2,2024-25,7.64,20,20,0,PASS
62f2de15-7f88-5ae7-830d-69bd6ca91cda,811c98a0-25c2-44fa-9c07-14c33bdcd376,3,2025-26,7.39,22,22,0,PASS
03549fa0-d438-5de1-bcd5-58c4cf6d7987,c22956f4-b3a4-46af-bcbf-42c05e08acff,1,2025-26,8.67,22,22,0,PASS
da5ebcd5-24d2-5c66-86bd-7c25483841c3,ed40ade3-3132-4839-ab4c-9622a8e92494,1,2025-26,8.92,20,20,0,PASS
5f4afd60-2df8-5ccd-9983-f0483d5d8031,828d8c74-0036-4277-81af-d4700dfc81c6,1,2023-24,7.41,20,20,0,PASS
0b263b9d-3d72-565e-a56c-c5a934923630,828d8c74-0036-4277-81af-d4700dfc81c6,2,2023-24,7.61,22,22,0,PASS
c0a0da9d-9450-5b04-bb8c-7d35acc93dd2,828d8c74-0036-4277-81af-d4700dfc81c6,3,2024-25,6.84,22,22,0,PASS
ac832979-51e3-544b-a163-05f12d0dada1,828d8c74-0036-4277-81af-d4700dfc81c6,4,2024-25,6.69,20,20,0,PASS
87235f10-db3f-50db-b399-7eb5da957f94,828d8c74-0036-4277-81af-d4700dfc81c6,5,2025-26,7.21,14,18,1,PASS
fcad3a64-1d87-5877-8e72-d5c1351b70a7,825b1a2c-10a0-4580-82e9-2d9a53634557,1,2024-25,7.28,20,20,0,PASS
f95c5179-7f82-503d-8ecc-6d92484f586a,825b1a2c-10a0-4580-82e9-2d9a53634557,2,2024-25,8.42,22,22,0,PASS
66661f9b-a8d3-507c-bd6d-b122f55dadf1,825b1a2c-10a0-4580-82e9-2d9a53634557,3,2025-26,7.81,18,22,1,PASS
59cc0d74-0cef-52e6-b66e-58cb1406d846,7380c0eb-edee-48e7-93bd-f24851bc903c,1,2023-24,7.19,18,18,0,PASS
9e861e4d-3408-5ce2-97c4-cc5221d8527d,7380c0eb-edee-48e7-93bd-f24851bc903c,2,2023-24,6.78,20,20,0,PASS
65735b80-7032-5f7b-a4cb-f35e7838ef05,7380c0eb-edee-48e7-93bd-f24851bc903c,3,2024-25,8.5,18,18,0,PASS
43293035-0f67-5fd1-9519-349180ba96a5,7380c0eb-edee-48e7-93bd-f24851bc903c,4,2024-25,8.72,18,18,0,PASS
0e49d84a-f4ae-5b1d-8473-e8168cb6c70a,7380c0eb-edee-48e7-93bd-f24851bc903c,5,2025-26,8.38,22,22,0,PASS
14db98c3-30b1-5e79-952e-6dae8980c008,26061ff7-9b8e-4726-b727-d3b4a95d28bf,1,2024-25,8.16,22,22,0,PASS
1ecb791e-e62f-5153-b18f-49e74497238e,26061ff7-9b8e-4726-b727-d3b4a95d28bf,2,2024-25,7.64,22,22,0,PASS
0b6a9605-6bdf-5975-ab3c-555ad7e67e2a,26061ff7-9b8e-4726-b727-d3b4a95d28bf,3,2025-26,8.67,20,20,0,PASS
e83bed26-5857-552a-b216-8d494e5cb83f,8c3fde4c-2d89-4665-8630-4d634cac6790,1,2023-24,5.61,18,18,0,PASS
760234a7-f6cc-5d98-aa97-94719162a824,8c3fde4c-2d89-4665-8630-4d634cac6790,2,2023-24,6.03,18,18,0,PASS
59a1e0f5-89c6-5387-bf08-12e2c5e14275,8c3fde4c-2d89-4665-8630-4d634cac6790,3,2024-25,4.97,18,18,0,PASS
5b53f82c-d042-50ff-a773-77c51f1d77f7,8c3fde4c-2d89-4665-8630-4d634cac6790,4,2024-25,5.45,22,22,0,PASS
9f6c5ea1-5a00-5b38-a089-ebfb3ad228ec,8c3fde4c-2d89-4665-8630-4d634cac6790,5,2025-26,5.41,18,18,0,PASS
0c197616-0e68-5161-ba31-c001576c3ea4,d5faef6d-1c0f-42d0-bd08-c6248a06652d,1,2024-25,7.03,16,20,1,PASS
8df870f5-93a7-5bb9-83a7-8534ebfe9f3f,d5faef6d-1c0f-42d0-bd08-c6248a06652d,2,2024-25,7.73,18,18,0,PASS
5dfb725f-a76a-5a53-835f-18a5f4f0f0ab,d5faef6d-1c0f-42d0-bd08-c6248a06652d,3,2025-26,6.6,20,20,0,PASS
880b47a2-82e8-572f-96db-7870bdc9bdab,712ff425-dba8-4bb2-9d76-10c41a7aff9a,1,2024-25,9.21,20,20,0,PASS
7919971c-c9d9-54dd-8b60-fae53f025de7,712ff425-dba8-4bb2-9d76-10c41a7aff9a,2,2024-25,8.74,18,18,0,PASS
2b69fd15-ad3a-582a-8a6a-f444d8ef80af,712ff425-dba8-4bb2-9d76-10c41a7aff9a,3,2025-26,8.63,22,22,0,PASS
cd2b8051-5e29-54c4-8aad-5d0ed6a9cb60,5498f25a-ee5d-470f-ad4e-77381e770e42,1,2025-26,6.95,20,20,0,PASS
a29e94ad-c11f-50be-8c06-b6ffed606930,5c6cc2ed-3771-47f4-8f7f-556ebbe393b5,1,2023-24,8.26,22,22,0,PASS
f62df40d-7d8b-5202-b46a-50ecfae4ae48,5c6cc2ed-3771-47f4-8f7f-556ebbe393b5,2,2023-24,7.53,18,18,0,PASS
64c17f0b-c7e6-5c79-89c5-64954a1e774b,5c6cc2ed-3771-47f4-8f7f-556ebbe393b5,3,2024-25,7.28,18,18,0,PASS
6bdec6e7-86fd-5e62-99cb-124b6bb12846,5c6cc2ed-3771-47f4-8f7f-556ebbe393b5,4,2024-25,6.66,20,20,0,PASS
f672c6c7-e85c-5042-8591-6805627bbcff,5c6cc2ed-3771-47f4-8f7f-556ebbe393b5,5,2025-26,7.62,18,18,0,PASS
7fab6fba-a501-5c8e-bd90-c70cc80aedd4,7c835fa2-3d85-4d9b-8397-bda38fa681da,1,2024-25,9.06,18,18,0,PASS
79414fc8-e33c-5eb0-872b-9cc83447b841,7c835fa2-3d85-4d9b-8397-bda38fa681da,2,2024-25,8.6,18,18,0,PASS
30f9ded7-9e84-5e9c-be9e-dab8a1a78553,7c835fa2-3d85-4d9b-8397-bda38fa681da,3,2025-26,8.38,18,18,0,PASS
0f5047dd-28f7-5b4f-afa6-ba48581622a0,c0ee9ff8-c659-4e90-94d2-978d4284b34a,1,2024-25,6.99,16,20,1,PASS
a93f6867-5ff7-5a7e-a749-3371b62dde16,c0ee9ff8-c659-4e90-94d2-978d4284b34a,2,2024-25,7.2,18,18,0,PASS
e551e90b-dc9c-57de-bc54-764657f367c4,c0ee9ff8-c659-4e90-94d2-978d4284b34a,3,2025-26,8.1,18,18,0,PASS
420e01cd-fa4d-5c72-94e1-661462b8cd2b,387649e6-2b27-4ab2-8f64-a27e321d983f,1,2024-25,6.33,20,20,0,PASS
0e96f2d3-637e-5e69-8c67-1479d79ca127,387649e6-2b27-4ab2-8f64-a27e321d983f,2,2024-25,7.19,22,22,0,PASS
fd9efc03-efb5-50f4-b040-4cff34d24197,387649e6-2b27-4ab2-8f64-a27e321d983f,3,2025-26,7.21,18,22,1,PASS
9904c4a8-4d7b-5959-a48a-36f9ce458517,f0aa3c56-1768-4dcb-906a-9e974944c482,1,2023-24,9.55,20,20,0,PASS
da9891a5-9661-5ec3-bdda-66ecbfb3b61f,f0aa3c56-1768-4dcb-906a-9e974944c482,2,2023-24,9.47,20,20,0,PASS
acd3facb-e2d6-5983-9a29-f5eda7acf604,f0aa3c56-1768-4dcb-906a-9e974944c482,3,2024-25,9.49,20,20,0,PASS
60cb8b13-78d8-5e56-84c1-e846104e3197,f0aa3c56-1768-4dcb-906a-9e974944c482,4,2024-25,9.49,18,18,0,PASS
e8fa6af9-d275-5785-8d33-5bc869d507be,f0aa3c56-1768-4dcb-906a-9e974944c482,5,2025-26,8.91,18,18,0,PASS
a9cc0799-0cfa-54b6-b55c-49577976aa75,73246218-dea4-4b96-92ff-a3977ab84d18,1,2025-26,5.47,20,20,0,PASS
e5409cbb-22cb-556a-a702-3a4fdb4deb78,50d8dbfa-8647-4f4a-b95e-4cc2e88534d6,1,2025-26,7.39,18,18,0,PASS
1b47d45f-3605-528d-b3e7-4f708e9b84e4,9f30ce9f-6e00-4afb-a85c-a4b2712dc148,1,2024-25,7.01,20,20,0,PASS
6e8f18c0-310f-5264-bf99-757e077ed1ed,9f30ce9f-6e00-4afb-a85c-a4b2712dc148,2,2024-25,8.02,22,22,0,PASS
a962a00a-70a5-5f6e-b64f-d4eb85757cf8,9f30ce9f-6e00-4afb-a85c-a4b2712dc148,3,2025-26,7.01,22,22,0,PASS
a7a4b8c8-a104-5bfd-8872-4e61719857b5,c2b3bd72-a29e-4f8b-baad-79f8b1569908,1,2023-24,6.91,18,18,0,PASS
00e1b8bc-f2a6-5c5f-9089-2094d822ae40,c2b3bd72-a29e-4f8b-baad-79f8b1569908,2,2023-24,6.43,18,18,0,PASS
b0b44d25-1bcc-515d-b7d4-bea05761a4a9,c2b3bd72-a29e-4f8b-baad-79f8b1569908,3,2024-25,6.78,22,22,0,PASS
0ddef5bc-1a8b-5712-bec2-a774c3195fcf,c2b3bd72-a29e-4f8b-baad-79f8b1569908,4,2024-25,6.66,18,18,0,PASS
f5013e01-6178-59b0-81b4-f4e82ea3e0fd,c2b3bd72-a29e-4f8b-baad-79f8b1569908,5,2025-26,6.89,20,20,0,PASS
86cb07bd-dac3-5df1-9574-6fc230df466b,a7311312-bdf5-4157-b29e-dd9d9d830bf3,1,2025-26,10.0,20,20,0,PASS
fa5f6923-ec6b-526d-9a26-3a7feb02aa87,bdccaded-65ea-4501-aede-7ce1561e758b,1,2023-24,7.24,18,18,0,PASS
5d9eafb8-1241-5c85-ae4e-87b9542b470e,bdccaded-65ea-4501-aede-7ce1561e758b,2,2023-24,8.39,22,22,0,PASS
e2c0a841-06f9-524a-8e0c-85796aa0251c,bdccaded-65ea-4501-aede-7ce1561e758b,3,2024-25,7.68,20,20,0,PASS
c0dcc98d-d812-5a0e-9500-29eeb4b1b6be,bdccaded-65ea-4501-aede-7ce1561e758b,4,2024-25,8.26,20,20,0,PASS
079527cf-7940-53f9-b172-27f45163a94d,bdccaded-65ea-4501-aede-7ce1561e758b,5,2025-26,7.05,16,20,1,PASS
e7633bd5-36c9-5a21-8ffc-d927c9376433,3c649419-c932-4826-ade9-8beb159a5559,1,2025-26,4.64,18,18,0,PASS
f8392715-de55-51e2-8874-c4f2599c35bf,989d7365-227f-4bdf-b747-3bdbfd414519,1,2024-25,10.0,22,22,0,PASS
1defb5d7-42a0-5fe2-b7bb-e12243c6fcd6,989d7365-227f-4bdf-b747-3bdbfd414519,2,2024-25,9.34,22,22,0,PASS
e69c0b5d-9012-5ab7-a13b-c1150afb6565,989d7365-227f-4bdf-b747-3bdbfd414519,3,2025-26,9.67,22,22,0,PASS
e04a304f-d5ee-58cf-be72-bfa2ee35b8e4,2412b7f0-1aba-43e8-9d6c-63e430338438,1,2023-24,6.29,18,18,0,PASS
1f6a2e8a-3085-5ed2-8627-96b425cc0407,2412b7f0-1aba-43e8-9d6c-63e430338438,2,2023-24,7.2,22,22,0,PASS
c16a9e04-f20a-5ae5-be62-ff659c996c4f,2412b7f0-1aba-43e8-9d6c-63e430338438,3,2024-25,7.41,22,22,0,PASS
33e48aac-7115-5962-a844-7d519af698cb,2412b7f0-1aba-43e8-9d6c-63e430338438,4,2024-25,7.01,22,22,0,PASS
45b10d85-ae32-5725-a39c-c11cc221b4b9,2412b7f0-1aba-43e8-9d6c-63e430338438,5,2025-26,6.58,22,22,0,PASS
771fa89c-07a9-50e2-a361-20cd9b7daaaa,f9e7f15a-7fdf-479f-9430-2473469d0752,1,2025-26,7.62,22,22,0,PASS
996fda62-ce20-5cd8-b060-8ea44e7b46cf,c6c034d5-5398-438a-939e-c289746d58a6,1,2025-26,8.77,22,22,0,PASS
8affec2f-7015-588a-861b-05f60d96b799,255028ff-4668-4c76-b8c1-ba1e9a684c68,1,2024-25,5.85,20,20,0,PASS
137f605b-af70-5538-8489-72847a056040,255028ff-4668-4c76-b8c1-ba1e9a684c68,2,2024-25,5.57,22,22,0,PASS
52907447-2bdd-5d51-a5d0-f468335c95c3,255028ff-4668-4c76-b8c1-ba1e9a684c68,3,2025-26,5.8,20,20,0,PASS
b840ec4b-cee3-565d-9f30-1f38e2a2053f,9bcf43b7-8331-4915-85f3-54f312f1dac1,1,2025-26,8.04,18,18,0,PASS
b6158acc-1ab1-52c2-945b-2a1f02b84417,aa36fed2-9311-4264-aea1-aa7a54e0a7b4,1,2024-25,5.72,20,20,0,PASS
27c512d6-6dbb-5587-a45e-0bcc20090095,aa36fed2-9311-4264-aea1-aa7a54e0a7b4,2,2024-25,6.26,20,20,0,PASS
7d2adcb7-4f86-5ca7-aedc-7689f47b56de,aa36fed2-9311-4264-aea1-aa7a54e0a7b4,3,2025-26,5.69,22,22,0,PASS
c69fa249-c33b-51ec-b585-505aef2eb005,1c933004-18b4-4b09-91b5-5fb685f133c8,1,2023-24,9.24,20,20,0,PASS
9e59ec35-fa14-5624-8f28-712bab1ce65f,1c933004-18b4-4b09-91b5-5fb685f133c8,2,2023-24,10.0,22,22,0,PASS
7bd1bcdb-4fb7-5167-84e5-c793cb1d4b45,1c933004-18b4-4b09-91b5-5fb685f133c8,3,2024-25,10.0,20,20,0,PASS
03f1eb68-a0fe-5bcb-942e-66b1b8d3bd32,1c933004-18b4-4b09-91b5-5fb685f133c8,4,2024-25,9.29,22,22,0,PASS
7ddaafd6-ac9f-5de3-8a75-f0b497075c3d,1c933004-18b4-4b09-91b5-5fb685f133c8,5,2025-26,9.54,22,22,0,PASS
bec3ccc1-8d6d-5dc4-a072-780d4a01912e,aaa0772a-6377-4153-88e1-221fe96680f6,1,2023-24,5.94,18,18,0,PASS
8fb30890-f4a9-53a7-8e17-1407f4f483e5,aaa0772a-6377-4153-88e1-221fe96680f6,2,2023-24,5.87,22,22,0,PASS
aa224c7a-d7ac-586c-9228-fdbbbaeb5dee,aaa0772a-6377-4153-88e1-221fe96680f6,3,2024-25,7.1,22,22,0,PASS
