id,user_id,action,entity_type,entity_id,details,ip_address,created_at
28ae48ad-189f-480e-93d2-eaaa44da0f3e,4d8deda5-1084-40b4-8b3b-68163c313458,PASSWORD_RESET,user,b367d8bd-bb45-41c8-8d5b-7c36279db0a9,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.95.174.56,2026-09-04 18:41:12
cdea5d2a-09e6-4e3b-9e5e-296d93ef9af0,b7130350-5df4-4678-a863-969b60021709,PROFILE_UPDATE,student_profiles,567242f1-0356-4a67-8b4f-3a31b7515cc8,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.27.141.72,2026-09-01 00:51:22
312d3f75-c6b5-4724-b799-654d172bb2a9,e9621e08-22b6-4710-b779-46f1737f4057,PLACEMENT_STATUS_UPDATE,placement_readiness,f5b9e574-315a-4e48-9c3b-83c9939818d2,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.216.34.101,2026-08-05 22:04:26
b00d0e8d-d45e-49bb-978f-7f9a73604096,3c195e66-95ae-4fda-a6f3-36855721d145,SKILL_ADDED,student_skills,e59ae18d-8966-402a-95a0-bab90ba39cfa,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.59.187.152,2026-08-19 01:30:15
f8bbe9ca-34d1-43c6-a4fe-cc9a501b0bbf,cb65e5be-21bb-4951-873f-fc7232e89840,ATTENDANCE_MARKED,attendance_records,18f97710-c6b5-45a2-960d-15a8effe267c,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.155.26.57,2026-08-01 23:22:16
46b5f02a-160f-4baf-918f-f31075be5859,09c28281-38a8-4dbb-9a5a-ad5ea7f1fa39,PLACEMENT_STATUS_UPDATE,placement_readiness,9782e37e-6787-4201-89a2-2c38d4235fa2,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.247.55.216,2026-08-25 19:49:51
c7af9c12-96a6-428e-b122-9baa9d636904,a3596557-1db6-4df5-a161-d2bbcfe6918e,LOGOUT,user,fb8e5068-929a-4318-99af-7aa6e0d70172,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.220.44.18,2026-08-10 19:25:21
0ebb00d4-ee6f-4994-9c63-f322b03458cb,985a71ad-7139-4598-8b86-658cdd4769c1,MARKS_ENTRY,course_enrollments,c4b30bf0-f480-4af9-8f08-018c8ab0fb41,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.244.153.143,2026-09-05 04:27:04
76768903-3295-4ae8-9a41-de643959512f,b36327b1-45dd-4611-8920-7f38ae7266e4,LOGIN,user,e2b72083-eeeb-436f-8ec8-fc0f3dfa8f07,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.191.231.154,2026-08-22 08:28:48
87dc6817-b17a-4288-b0da-69888a15c4a3,cb4603ec-0b20-4dc5-b26f-8f4a7f593581,COURSE_ASSIGNED,faculty_course_assignments,c0e6e3ef-399f-4757-87e5-0874473b91c8,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.38.197.5,2026-08-19 16:29:40
5ad9e7f3-6ea7-40d9-98c2-8957ef5ef77c,515dc969-ea1f-4733-81fb-f42c03b8b7ca,MARKS_ENTRY,course_enrollments,38d8c029-be90-4bae-b3a8-0166cbd777e7,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.3.179.78,2026-08-14 19:41:09
a1b26a48-285f-48d2-83c7-b67434370db8,7be5986b-4a9c-4e40-b8a4-a280862a7b08,PROFILE_UPDATE,student_profiles,b11528b5-5f2d-42eb-8bc7-de67218d780a,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.194.197.57,2026-08-31 09:06:32
f484869d-a436-4fcb-9210-dbf8b9228934,01bdd222-fe94-4bd1-86c3-20fc161fbf04,COURSE_ASSIGNED,faculty_course_assignments,2f997672-9fe5-40dc-848c-99a044e921c4,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.112.155.214,2026-08-08 06:03:41
8186e4ba-c566-4a24-9e02-094ba8a1f7ab,268dc493-7f24-426b-8454-411e8f0fc126,SKILL_ADDED,student_skills,60ea2b94-c68d-4b67-af60-c2a20e5f2fd6,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.195.61.58,2026-08-17 12:21:56
40f74cf4-38cb-4288-bccc-2098974a6bd9,555be240-16c7-4eac-8e68-690816329272,ATTENDANCE_MARKED,attendance_records,7c31868d-e671-4fac-9b94-0c2e47387e4d,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.95.138.39,2026-08-14 03:11:04
4e0ff6a9-bb5e-4da2-afaf-71b7b939dfe1,0f11d98f-a2d0-4851-a37a-65cb03731212,COURSE_ASSIGNED,faculty_course_assignments,4b8b10ed-e801-43e3-ba58-603dd76d59fd,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.250.216.228,2026-08-30 23:00:59
6d7f0e64-63c4-45c0-910e-c1e26818018e,bab9a3b9-36e8-42a1-86be-d6b999dc1827,SKILL_ADDED,student_skills,2b649d63-440c-4a04-b19a-f58c9ec767c9,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.141.130.108,2026-09-04 07:13:40
533cb37f-b8ff-4c1b-a257-cf9fa0c5c634,3b4acfc8-4bf3-40d0-91ea-1626485a51f5,PLACEMENT_STATUS_UPDATE,placement_readiness,95ff0ad7-f7aa-481b-9db8-0a0b3a1bcb2f,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.159.142.51,2026-09-02 11:31:48
24b9c5c5-8f25-470c-a82d-4e345aac4c29,16ad004c-ccfd-41c5-be5a-a1677b66084a,LOGOUT,user,2af413ea-6859-439d-8d4c-50323b8ff21b,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.145.29.2,2026-08-28 00:32:43
a1c322b8-3740-426e-8e29-cf9092ddf34d,d2519bf0-de9b-4e93-9873-3c45b2ed964b,RISK_REVIEWED,weak_student_radar,0ca58b1b-436a-427c-8fd1-be92cc92a2cc,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.70.144.126,2026-08-22 11:26:02
ae8834da-1f1d-45dd-8c81-f7b11c32e10f,ae3d339f-dfb3-4a1d-8759-82dab4f08228,RISK_REVIEWED,weak_student_radar,f5c102be-2bd6-4ef3-9bf4-b2056a5c6235,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.170.73.64,2026-09-01 01:57:27
d55016b4-5acf-40a5-b12c-795b64dcee8e,61ab06ad-42f1-4ef6-a037-fa2c81f5281f,PROFILE_UPDATE,student_profiles,2679ea1d-290d-4a18-88d2-06522e4a3cbb,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.206.15.56,2026-09-12 22:23:33
a1342b43-34d8-4774-8f39-d68b0cd51d26,453cdb55-a863-4b41-b545-292a108d0175,PROFILE_UPDATE,student_profiles,10fe516a-65f4-4a79-8722-878366856281,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.148.58.178,2026-08-04 10:49:04
98a658c9-414e-4f8c-8dbe-78f462f6b7b6,261a8427-e097-403f-99c0-a14242b2d12b,ATTENDANCE_MARKED,attendance_records,c1d046c4-48c4-44f2-ad1b-aee00143ce94,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.206.155.240,2026-09-03 13:08:54
7edf45b9-175d-4126-a6c3-e3bd23d35840,2550d0d6-3c96-4bcb-8688-b689ec79e2f8,PASSWORD_RESET,user,5835a636-9211-4450-9065-f00db8d8540d,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.49.55.40,2026-09-12 12:40:38
7d80c42d-de29-4b45-8894-5da29cd65314,8f7898f3-80fa-4ac2-8f81-022851fcf1f5,PASSWORD_RESET,user,2c0648d5-87ff-46b7-8761-b4e0e072c2b2,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.176.140.207,2026-09-07 15:03:37
b2743196-05e3-4e58-b5b7-22f501b674f7,6e74dcfb-5cce-4df4-9ade-61c5600e8c94,ATTENDANCE_MARKED,attendance_records,ef50bcb9-25e8-4d46-ad0d-c023dc36a1b4,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.146.195.20,2026-09-07 09:11:02
05c375f8-42f7-4892-b1f6-488167f563da,9d6d8e9c-21a5-4e2e-823e-658c0d531cba,SKILL_ADDED,student_skills,7f902c93-3fbc-4f69-8a56-6f886eb78ac7,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.98.165.87,2026-08-13 03:23:36
7be087f6-b42e-4bbd-a72c-8c42b2a7cd6d,191efd15-ba18-4889-81c1-2023f0dc7049,PASSWORD_RESET,user,b732b220-330e-41c1-a84a-2601d309ec85,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.24.180.123,2026-08-25 16:14:49
f1f89846-2d69-423d-a5b7-cd2546ebf3e0,c7dc8ff3-a11a-4f05-a177-872bc99e9562,LOGOUT,user,9f5d0d5c-aa59-49f8-9a81-64329a2ea436,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.162.87.114,2026-08-08 12:54:15
7c2ba351-fef9-4419-9e61-450d7eba77b7,7ec07bd3-ca69-4fb2-bff4-9b943f0189c5,RISK_REVIEWED,weak_student_radar,6f20d2d1-28ba-410b-ba5d-09e8e9ce9a6d,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.145.36.133,2026-09-02 20:31:27
5c7c091a-9b47-43d7-b95e-674cf1aa1488,63bf7cd6-d5dd-452b-998d-a2a3ff8dce60,MARKS_ENTRY,course_enrollments,3d7c5279-f650-4b6f-b6e9-4bbfd9590b64,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.28.190.142,2026-08-10 03:05:13
16c20906-d73a-45c5-b6aa-24b3a724dbae,0e12ea17-721b-4f0f-aaaf-26a5aeb14da5,PLACEMENT_STATUS_UPDATE,placement_readiness,bba0d3a9-7017-46ab-b70c-8857b2dea961,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.55.128.169,2026-08-27 14:53:00
ef04a60d-c657-4808-8b02-164185bd32dc,c071727d-9c32-4ebf-a2fa-f9557ccf2d71,PLACEMENT_STATUS_UPDATE,placement_readiness,56c99bd5-1996-4ece-8da4-f1bb7aceb3c6,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.119.22.23,2026-08-14 12:03:15
bb98b273-eeef-4404-bab9-30782c863d86,3f0c5084-84de-4161-82ac-39c3a8eff9de,RISK_REVIEWED,weak_student_radar,4739c4cd-f1cb-41b5-b6e2-8365f7e494e3,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.56.50.193,2026-08-12 02:12:46
5e46a3b9-bbdb-47dc-b53c-f4bfba2e200d,22c69b4c-bbcf-4d7d-831f-3e69fd979c86,RISK_REVIEWED,weak_student_radar,0b207d87-b232-4710-9f09-1ec3f1d3167d,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.81.174.238,2026-08-02 19:25:27
35bf41a7-19bb-411c-8f56-bd98449a448d,30de3adb-89e4-41cb-b011-7c906e57e3ed,MARKS_ENTRY,course_enrollments,eccd907d-56a4-40e5-af40-7eca4d54b005,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.102.108.79,2026-08-08 02:51:24
dcbaa1d9-511a-41fe-a87c-b18f5eb447ed,81423664-2d4a-4586-a7ab-0031be36bbdc,LOGOUT,user,f388ab46-5ec3-40a0-a55a-d4c846a4f699,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.253.9.155,2026-08-21 18:29:42
b99c4b18-fa0a-43e2-9105-f29dcb78b6dd,ff89583f-64bb-43c2-ad0e-c4828575122c,LOGIN,user,0b3f8953-f5b8-4bde-b686-97238804faa3,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.168.147.194,2026-09-03 22:01:12
5308499c-3b2e-41ea-90ad-64d3aa38779f,f5f4f1bb-1742-4454-bc0e-86eb526baaf5,PROFILE_UPDATE,student_profiles,ac7e87bd-67b7-490b-84c4-ade57286effd,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.209.76.218,2026-08-23 09:07:49
4c96228d-c4b2-4641-aa84-cf674370c5c0,21432e0b-9109-427d-862b-ae1ffb7a3009,COURSE_ASSIGNED,faculty_course_assignments,873e18c1-0fbb-47a0-a097-5dba32875ee9,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.214.208.163,2026-08-10 13:55:28
55b6a5fd-e2e6-4a7e-8228-f9f4549af76d,01bdd222-fe94-4bd1-86c3-20fc161fbf04,SKILL_ADDED,student_skills,20dbe6dd-5768-4141-bf64-21137726cee8,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.136.16.11,2026-09-13 19:03:57
32f00271-d5e1-44b0-aab6-7ae44f4c6a79,b339238b-d9c7-4467-bfd4-c90f582a86b1,LOGIN,user,9e4fd6c0-9532-4a13-883f-ec97d5216ca0,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.196.143.181,2026-08-26 01:16:01
8dbfea0d-4b7c-4a94-98a7-5b15c0c2468b,40ad1fea-cd51-447a-95e0-d9337366b70f,MARKS_ENTRY,course_enrollments,79987aa8-144f-49f0-a0b8-31f6d99d6b3a,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.18.174.230,2026-08-31 06:08:46
68e3460e-3726-4767-8c53-fbdc79ffecfa,2889f229-0083-4214-8329-e806216c561d,LOGIN,user,0a6b86ee-bc43-4831-94e3-928b7412e84f,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.191.88.56,2026-09-13 07:58:17
affe851a-fe89-43c2-bef8-fcc30bd51ef7,0cdfb12a-1b47-441c-a1a0-2bc9b38fd70b,PLACEMENT_STATUS_UPDATE,placement_readiness,218446d2-af8d-40a3-a200-4f68acf9a377,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.168.23.181,2026-08-28 21:07:41
b0dae44f-d4db-45e2-93dc-e5ba248d4db5,3c924519-528d-4f98-8728-38cc39dc6628,LOGIN,user,c575ed7e-bab3-4bbc-a4fb-4ed1169954c9,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.248.39.5,2026-08-04 13:19:22
e4605092-669f-4eda-a16e-3f0dff5876a2,83041d39-3699-498a-906f-fa245840964e,PROFILE_UPDATE,student_profiles,3a6af02f-47e1-4dcf-8201-842afb596014,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.5.137.103,2026-09-12 19:05:04
2dfeed68-e3d7-45d4-b7e0-2c47d886adb6,c9d8acfb-c5a4-4751-96c2-47d6c81c0308,SKILL_ADDED,student_skills,bdfe3e78-8377-4756-97e2-bf32ab2a69cd,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.15.119.162,2026-09-05 07:12:01
bd88190b-d5c4-4518-9bca-d77d1591552b,24df51bf-1dc1-4ae4-b963-e83773a4d686,MARKS_ENTRY,course_enrollments,8ce13782-8f91-42c6-b5c0-b12204ea8554,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.75.53.39,2026-08-12 12:34:35
88f44412-6de6-4bc3-a4a5-edd4caff6e84,cb90f0f4-230e-4730-8a1a-148be76eaa14,PLACEMENT_STATUS_UPDATE,placement_readiness,128e19bc-1410-47f1-a478-2cd437e515dc,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.192.55.225,2026-08-28 14:20:04
42398f1a-f0ce-4f15-aa62-121eca75d078,40db8f3c-2f1c-4450-a6d6-d1b9473b172a,MARKS_ENTRY,course_enrollments,405db3bb-95e8-4a72-9461-35f9a9265d83,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.72.170.221,2026-09-04 21:09:27
c3a7c3fe-ad29-4b06-8563-44c4de5a8294,f0cbc061-6b61-478c-9fbf-49246c95adc1,PROFILE_UPDATE,student_profiles,f2f887ff-09ad-4457-ab9b-c360f6d8fe5e,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.177.211.94,2026-08-11 18:29:12
cb59eb36-3e40-4a4a-b3da-28c77e7fc835,95ecb30e-a4d1-4891-86b4-94abdcf04c8c,PROFILE_UPDATE,student_profiles,f547f2dc-7ebd-4d33-ac07-0d82c218473b,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.160.232.159,2026-09-12 08:03:00
768df0cd-7efa-416a-9558-5c56a7ee7f03,b0dde554-078d-49f7-bd84-821eec5f3bd2,PLACEMENT_STATUS_UPDATE,placement_readiness,3a5a165c-5470-4bf8-ac5f-dbffc5200dba,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.40.13.47,2026-08-04 05:27:36
c40d8372-be46-4301-995e-33de08902310,47924d37-f040-4ffd-94e5-80b81d98b476,PLACEMENT_STATUS_UPDATE,placement_readiness,9f396de6-3166-4f4d-9889-1ae39e701ed1,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.155.8.31,2026-08-12 12:13:23
41b786b4-e850-4cfa-b830-7a11276c3a2f,a868f96b-5664-4c98-aa2a-14981ec44438,LOGOUT,user,cd7f627d-9fec-49a6-bd16-1e4bf781fec7,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.139.129.150,2026-09-08 17:07:11
796a66f6-71a8-4e9c-abfe-60a6f0013c87,c5331c73-4dba-4040-8f5b-c2c1ef1f9c5d,RISK_REVIEWED,weak_student_radar,c6fa7fe6-cc9e-4f3e-a20d-078e4ad3c966,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.143.42.179,2026-09-08 00:41:31
bac507f1-4508-4ed4-ab8f-2a8050f5fce3,cea92f27-4118-49ff-bb89-aca97b0df902,PROFILE_UPDATE,student_profiles,321709b8-abe6-45a0-974e-afed01bc3066,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.155.73.12,2026-08-19 17:17:50
92cf29f3-b83d-41af-8cd8-398220199143,49584b80-e495-4125-96d7-aa896d4fa76d,MARKS_ENTRY,course_enrollments,0541d0b5-ccb7-48a3-bc20-0e38f7ca9907,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.8.157.56,2026-08-09 17:38:12
863a9487-c748-4a7b-95bf-64c3626db27a,8211c75f-9e5a-44b5-97f7-a93f9ee36514,PROFILE_UPDATE,student_profiles,503381df-9bc0-46d6-b55e-ff7ec62be0ac,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.34.84.78,2026-08-12 22:27:03
12f9828a-f4d3-46fb-99f2-64781236f4b7,9d6d8e9c-21a5-4e2e-823e-658c0d531cba,PROFILE_UPDATE,student_profiles,eddd1cf1-0a43-4961-8cce-0d7c889a6500,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.44.168.22,2026-08-14 13:41:50
6179a08d-b48d-4406-9553-3ccc7da16589,467f36a5-7217-4be6-b8fb-a9a5079003ca,RISK_REVIEWED,weak_student_radar,614e7b3a-3015-465b-9c6b-9e3ce9f00345,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.209.111.237,2026-08-15 22:20:43
6617c59b-d248-428e-8588-ea38a56b8728,ddd8b382-ac3e-4f5b-a2ab-b19091550f4e,PLACEMENT_STATUS_UPDATE,placement_readiness,e5e6c1f2-06b4-42ec-b043-849edeff0edb,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.142.139.141,2026-08-05 01:58:10
447868be-2f45-481d-b118-1bdbfd2ebb27,9a6ab46e-aa3c-4cba-aa3f-88f62a6969a5,ATTENDANCE_MARKED,attendance_records,f40745d7-a38b-4635-a87c-930c9818084c,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.182.113.202,2026-09-10 05:50:10
6015c806-4345-4584-968e-fa78bde4ae65,9500701c-11a8-416c-bcf8-c8a5a6198931,COURSE_ASSIGNED,faculty_course_assignments,54689517-83eb-48a2-94ba-30f45e055d97,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.56.81.86,2026-08-10 10:16:21
a96331dc-4531-4631-b0e3-7e28084d38f6,f48e8d2d-38bc-4ce2-afae-7f4ddd19db81,PASSWORD_RESET,user,3b1b214a-374b-4dd9-a2a1-42feb96553ba,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.85.242.189,2026-09-05 23:23:00
deca6cd9-df56-41f8-be51-74d7a4d6b5b3,a47204fb-8fbf-4568-9c11-9b39802b1231,RISK_REVIEWED,weak_student_radar,0d5d51f0-13f1-477a-af45-143e9098fe42,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.65.28.165,2026-08-13 04:15:23
882a410e-9910-434c-ab6a-bdbd1761a90e,b50f932b-6085-42b0-8fe4-d8c4a1422ed0,PROFILE_UPDATE,student_profiles,14f0a3bd-be35-4ce0-bbb9-43a9bf2fd7a8,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.136.239.209,2026-08-28 06:13:01
d308bff4-c863-4af3-a086-34f876611aeb,7844ee63-a322-5723-882c-a984caaf4208,ATTENDANCE_MARKED,attendance_records,a828e71c-eaed-44f9-9ddf-bc8a5b72fc9e,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.151.129.180,2026-08-02 06:02:53
1e6d99f0-44fa-4b5e-8778-3b31b024fdf0,1e5d67c9-4be9-4436-a691-cbef706853e4,ATTENDANCE_MARKED,attendance_records,9a1b376c-5f47-49c1-b1d3-9b580a838789,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.5.237.107,2026-09-12 01:37:56
c3dcef26-e6de-4e01-91e5-d9612670dcbf,af850d05-e8f0-4fd2-b78b-779e1bd59724,SKILL_ADDED,student_skills,adcc1d87-1e01-4690-9e84-4a2cc262ed86,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.74.111.109,2026-09-11 10:18:54
d25d99e0-e74f-4e3d-acfd-6c5a3de79252,36e70435-f493-4c96-824b-fe1e60deb57e,LOGOUT,user,e71245e0-40e8-4bdf-9b87-9ceb718c6039,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.103.20.201,2026-08-21 14:43:47
1a1f4377-a6f5-4a2e-acaf-856b3f327134,68513e4c-ec84-4a6d-8d71-feadf35200e6,LOGOUT,user,2c2ce8b6-6fc4-4ba3-9187-fb0bc513a44b,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.99.195.229,2026-08-02 07:36:31
a1a0301c-f6bb-4466-a859-8f94bb7502c1,b7130350-5df4-4678-a863-969b60021709,COURSE_ASSIGNED,faculty_course_assignments,88941b2a-05b8-42ff-b81b-fef3b4376c8d,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.99.184.75,2026-08-26 10:31:26
065b7ef0-e9fa-4c0e-97cc-30ce05470e50,5fe462e6-883e-4358-b6f7-877f428c3700,PASSWORD_RESET,user,d816df09-2402-43f1-b83b-3ae88795fd79,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.0.7.88,2026-08-27 16:57:44
0fed7e17-a7db-47e2-8ac9-6ecb1c79314c,4bee63ea-cd97-465f-99f5-c82b340e601b,PLACEMENT_STATUS_UPDATE,placement_readiness,5421fb52-216e-40ee-99b4-7630d2b48fd2,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.116.23.118,2026-08-01 08:32:06
a5fd53d6-d242-4348-85a2-ea76da39495e,2170677b-cb6c-4874-8ed3-d20cee4f9b9c,LOGOUT,user,c56742a1-c076-45ef-99d8-d6207bacebdc,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.239.34.202,2026-09-12 19:21:29
a7613794-6524-4da9-b27a-8f8ca75077f0,e171d109-d9a3-4c2f-84f5-0af392136566,LOGOUT,user,b47379b2-3d15-4a72-9925-575d8685f4b7,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.193.220.62,2026-08-26 05:33:48
dfccc769-2157-4dde-9d9f-4dc40b98dfd6,277307fa-bbdb-4327-9ff2-1d7a2010d1e5,COURSE_ASSIGNED,faculty_course_assignments,f7b04fa6-a870-4650-aada-a6f5c53e8e11,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.217.122.229,2026-09-02 11:26:39
3ba1a501-648f-46f7-acb2-9cd58be72e14,7301a6ff-97a4-4221-bad0-242c760ade26,MARKS_ENTRY,course_enrollments,16f15d3a-2c2c-4d00-b3c7-37119806b198,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.203.8.38,2026-08-28 02:45:04
0f2b9d35-c650-4cb5-9ebb-0096639dad54,6ea20b6b-212c-44d7-a5b2-9985a6e4d19d,PROFILE_UPDATE,student_profiles,d766db58-9d55-4ad6-b027-9b21cea1df22,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.233.113.130,2026-08-10 23:10:54
21c446fc-0e44-4c5a-b63b-9076851f7f8c,6939b8e9-e970-438e-8cbb-fadb73fcb480,RISK_REVIEWED,weak_student_radar,1e78a678-e999-4ad0-8b6f-9ae88e7a2353,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.126.245.74,2026-09-04 00:06:58
922028db-57f6-45cc-b2c2-6edb5780779e,f675e7a3-c6a8-43fe-861f-0ec974bf3215,ATTENDANCE_MARKED,attendance_records,9bd2c8bb-702c-47e8-be75-d353d807f3a3,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.168.45.241,2026-09-08 17:58:42
729908c3-2818-44c6-967d-0a7de92fa7fd,50f23c59-87e9-48b3-aeac-9e19e2696c13,PLACEMENT_STATUS_UPDATE,placement_readiness,ff5a1a56-4298-4107-937d-b10c1d0c47b0,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.248.21.29,2026-08-13 03:15:02
19b4fcc1-2036-4a70-b3d5-b3e8b309749e,78818ff8-730e-404c-92bd-b239e67f1c88,COURSE_ASSIGNED,faculty_course_assignments,7727b70a-3ba5-467c-ab4f-8947d351e86e,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.177.108.182,2026-08-24 21:56:15
225acd27-bc17-45c4-af93-df24648ef39d,274f1fa2-a704-43e1-883f-04637a849f84,ATTENDANCE_MARKED,attendance_records,a06a36e8-9a09-48ce-928b-92c407cceb1f,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.190.57.109,2026-09-04 13:25:45
12d9117b-da35-4d87-80c7-f1dd8815a892,e33589ba-f04f-489d-be83-d1aff85f4d91,RISK_REVIEWED,weak_student_radar,5e7ebbc1-70e2-43a1-bc83-6f4cb200e720,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.72.92.201,2026-08-29 00:26:56
daf5b345-61ea-4216-bd24-64b54a49875d,394180a2-a058-44d2-a043-77715c0aca66,COURSE_ASSIGNED,faculty_course_assignments,4363f1a7-8a11-4c03-bc36-0e23d091147c,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.55.28.29,2026-08-26 07:21:09
72c471ca-fa49-48f0-9049-31cdaa8d38b4,15803f91-6d06-4ed4-a975-129a1cfb567f,RISK_REVIEWED,weak_student_radar,1a4877b7-e6fc-4165-b2e3-9833103f6e6d,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.150.112.201,2026-08-11 01:42:05
0c2c3208-d3fb-4f81-9326-881b733f1beb,54d42c49-7719-481f-8644-ce3151076fc3,PASSWORD_RESET,user,922856f3-0f1d-4717-b19e-365f7c655571,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.136.95.246,2026-08-21 05:35:32
