id,student_id,title,category,description,achieved_on,issuing_organization,proof_url
e6d06968-a0e1-46eb-808e-bdcaf5ac8ece,3e46d505-2fd9-47ff-b13c-80a943f9d246,Smart India Hackathon - Finalist,HACKATHON,Achievement recorded under Hackathon category.,2025-01-27,External Body,https://uei-proofs.s3.amazonaws.com/ach-201afd60.pdf
64658bb1-791f-4637-9c5f-8ed0673ee7bf,04444cb8-6261-4f67-b3ef-a349e7e1ef86,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2025-07-04,IEEE,https://uei-proofs.s3.amazonaws.com/ach-76cd8c7e.pdf
0b4de92a-8a3b-4682-8a6c-b265daa35945,165ecc8a-4ba5-4e3e-b055-05016d7328f0,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2025-01-12,AICTE,https://uei-proofs.s3.amazonaws.com/ach-ab0c3c92.pdf
08102ace-649e-4c57-bc88-4a63600f4ab6,165ecc8a-4ba5-4e3e-b055-05016d7328f0,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2026-03-24,Google,https://uei-proofs.s3.amazonaws.com/ach-8849ac71.pdf
2b74df43-7e00-4a04-8bd8-21cefa04a76d,4f761a64-3631-4af4-a20d-f87e0df2b162,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2024-09-24,External Body,https://uei-proofs.s3.amazonaws.com/ach-a58f49d6.pdf
97d43bc4-c351-4247-aeeb-81f4ca9c215d,deb6a728-497e-4877-a2b7-ded660d752c7,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2025-06-10,IEEE,https://uei-proofs.s3.amazonaws.com/ach-cfd3c5bd.pdf
db194c75-247c-43dd-8bbf-63087dc89333,deb6a728-497e-4877-a2b7-ded660d752c7,Smart India Hackathon - Finalist,HACKATHON,Achievement recorded under Hackathon category.,2025-04-17,AICTE,https://uei-proofs.s3.amazonaws.com/ach-f9baf8cb.pdf
083b3f66-2d73-44f2-a64d-f29c8eafb12b,deb6a728-497e-4877-a2b7-ded660d752c7,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2024-10-02,AWS,https://uei-proofs.s3.amazonaws.com/ach-0a1e2ea8.pdf
8a6ca40f-f6c2-401b-ada3-09d66214b63d,f66bf926-f023-47e5-be8f-6af1b1b20a83,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2026-03-24,SKIT,https://uei-proofs.s3.amazonaws.com/ach-efbea3f8.pdf
7f967a8b-7159-4042-a597-69b393993bd4,7b77acd6-1d98-4ea0-bab4-057c8cf1d6c2,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2025-08-02,AICTE,https://uei-proofs.s3.amazonaws.com/ach-70820e4f.pdf
4b4db381-76a3-4211-b765-e16ec3a353a6,eb7d525d-e602-43a2-a132-5005c5eee06f,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2025-05-15,IEEE,https://uei-proofs.s3.amazonaws.com/ach-7f207a4a.pdf
833f13db-e91c-4d33-b22a-2afc1e56b0c3,eb7d525d-e602-43a2-a132-5005c5eee06f,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2024-12-24,SKIT,https://uei-proofs.s3.amazonaws.com/ach-0fd04d0e.pdf
380149f0-95c8-47e2-9d91-01846cc6581e,47bb0d63-3ea6-44f6-bd2f-27e62f89df7e,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-12-07,AWS,https://uei-proofs.s3.amazonaws.com/ach-3f3d8889.pdf
0259e6b9-bc8f-46f8-ad9a-913e240041a9,0ac4a5d8-ced1-42e6-889b-61b7901fda17,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2026-05-27,SKIT,https://uei-proofs.s3.amazonaws.com/ach-3a7c2e14.pdf
e1feb0ca-7d91-48b2-9c2a-ddbbbf0172d0,0ac4a5d8-ced1-42e6-889b-61b7901fda17,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2025-01-03,AICTE,https://uei-proofs.s3.amazonaws.com/ach-bc5c5e9f.pdf
f946fc25-b456-42ec-94c1-dafd0859a0bd,36f2379d-78de-4d65-877a-2b58d3bd9f74,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2025-04-17,External Body,https://uei-proofs.s3.amazonaws.com/ach-67d2a10a.pdf
1a0f01d8-3b78-4280-9409-ed0f7405d9fd,36f2379d-78de-4d65-877a-2b58d3bd9f74,Smart India Hackathon - Finalist,HACKATHON,Achievement recorded under Hackathon category.,2026-05-19,SKIT,https://uei-proofs.s3.amazonaws.com/ach-d897be8f.pdf
a7a71a4b-11fb-4219-b400-1a35c240c02a,4e16dbc8-f308-4494-b3db-04cd805caecd,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2024-09-22,AICTE,https://uei-proofs.s3.amazonaws.com/ach-94cbe33b.pdf
15196ed7-a2d1-4d53-9019-9b1098675500,b27d73b4-51cd-4351-a905-5c77030c7cf4,Smart India Hackathon - Finalist,HACKATHON,Achievement recorded under Hackathon category.,2025-05-26,IEEE,https://uei-proofs.s3.amazonaws.com/ach-045194d3.pdf
59b0a84a-ed7b-4111-8651-e5fd8739dbb6,b27d73b4-51cd-4351-a905-5c77030c7cf4,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2025-10-30,AWS,https://uei-proofs.s3.amazonaws.com/ach-07de5d58.pdf
649af7a1-b462-4509-a286-094ad8d1308e,399c79d2-27a8-4ef3-b025-98cb1f0d5f46,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2026-04-09,SKIT,https://uei-proofs.s3.amazonaws.com/ach-072ef851.pdf
be6c3165-83ac-4a88-bf98-5774416bd0c8,399c79d2-27a8-4ef3-b025-98cb1f0d5f46,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2026-03-24,Google,https://uei-proofs.s3.amazonaws.com/ach-a9c72d5c.pdf
bf208d7d-3a86-446a-b736-9bbaf492c5b6,66706043-191b-4978-bcee-88fc3847c5eb,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2025-01-06,SKIT,https://uei-proofs.s3.amazonaws.com/ach-2ae91831.pdf
82097679-e396-4d7d-aeef-b4883ad1efbb,8f5f1032-de5a-43bc-bbaf-18177148dcc6,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2025-08-19,AICTE,https://uei-proofs.s3.amazonaws.com/ach-5fb5433e.pdf
84faadb5-33d0-4d99-bc2c-476364f95495,d371b3f7-6b2e-4135-8234-c95a5246b3af,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2025-07-09,External Body,https://uei-proofs.s3.amazonaws.com/ach-761e35df.pdf
9acdc1bc-581e-47f7-97b0-770439376bc9,d371b3f7-6b2e-4135-8234-c95a5246b3af,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2024-07-07,SKIT,https://uei-proofs.s3.amazonaws.com/ach-a4896344.pdf
bbd3cd1e-7f58-4791-8beb-8bcc8241bfe0,d371b3f7-6b2e-4135-8234-c95a5246b3af,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2026-03-29,AWS,https://uei-proofs.s3.amazonaws.com/ach-531745e3.pdf
69db11ea-6c5a-4ae3-9941-a24bb59832b4,320b47e0-c0ed-4b0f-8b1d-50e04b2b3b81,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2024-06-01,Google,https://uei-proofs.s3.amazonaws.com/ach-6c769033.pdf
2ae67c1f-552b-475c-8581-c1bb2609bbd5,ba5c565c-bd05-4d4e-8325-79d981037204,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2024-08-24,External Body,https://uei-proofs.s3.amazonaws.com/ach-214287c2.pdf
bf210ea9-7326-4fbe-a1a7-f0bdac40a8c2,1c02eec3-48fc-4602-9e21-1d3e6895c60b,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2025-04-02,SKIT,https://uei-proofs.s3.amazonaws.com/ach-b43474e1.pdf
0b33c052-2372-49b8-9e27-7bd117b042bd,9062f31a-8b7f-4fce-a08d-3f2f633e62d8,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2026-04-02,AWS,https://uei-proofs.s3.amazonaws.com/ach-2cb610d6.pdf
26d0dbe4-8cd8-4ee1-b80c-ab1f0d1713f8,8350f65c-cf75-4886-90aa-208f7020ec0c,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2025-08-12,External Body,https://uei-proofs.s3.amazonaws.com/ach-9afe311f.pdf
ed0f0fbe-4c6f-4301-836f-1ade5d91d069,64323ebd-3996-4f6b-ae80-163979a72f55,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2025-03-24,Google,https://uei-proofs.s3.amazonaws.com/ach-9cdff46e.pdf
78f5ee65-e801-48d4-89d6-4854c17a025f,a6618650-e98f-4389-8f8c-6c32d4b35c31,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2024-09-01,IEEE,https://uei-proofs.s3.amazonaws.com/ach-75dbc667.pdf
8efa7bb3-4e02-4c0e-8bd2-3e929f854be6,96e42048-e57f-407a-a80c-908c5bf91c3a,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2025-10-03,Google,https://uei-proofs.s3.amazonaws.com/ach-3df26b5c.pdf
06e0cc6d-6747-44c0-92e6-97424010e1f6,96e42048-e57f-407a-a80c-908c5bf91c3a,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2024-07-04,External Body,https://uei-proofs.s3.amazonaws.com/ach-7a9fc72c.pdf
5a9547f5-96f5-482f-90dd-335c1cf5f1af,cb4109b1-62f0-4b8b-b1cb-053f576e0a2c,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2024-09-18,IEEE,https://uei-proofs.s3.amazonaws.com/ach-f81222b4.pdf
422eb4eb-8845-46e7-ab05-bf3a287ee01a,7b30c50a-f7a5-496e-93e1-26c2d0e00a52,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2026-04-25,SKIT,https://uei-proofs.s3.amazonaws.com/ach-944accbb.pdf
845efda0-5396-45c6-8a41-67ab4fe9c033,11b69139-615c-4228-b873-35e1a1129de8,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2025-08-04,External Body,https://uei-proofs.s3.amazonaws.com/ach-1d9f7ee7.pdf
4373b0e9-3bba-4b3c-b8c7-ac10d924c51f,11b69139-615c-4228-b873-35e1a1129de8,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2024-12-24,External Body,https://uei-proofs.s3.amazonaws.com/ach-2e407827.pdf
8432458d-f738-43c5-9186-8737e895104d,21770923-921f-4a6f-a11d-9b03584af01a,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2025-04-19,Google,https://uei-proofs.s3.amazonaws.com/ach-96a2027d.pdf
f6964d95-c7a1-45e5-afb1-79a3df7d91cf,21770923-921f-4a6f-a11d-9b03584af01a,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2026-04-20,AWS,https://uei-proofs.s3.amazonaws.com/ach-852161ee.pdf
244ac4b5-a0e2-4c16-8605-c452dfaaa516,a878b80e-c659-4726-9ee6-c5bf26b25e52,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2025-03-03,Google,https://uei-proofs.s3.amazonaws.com/ach-ebd2f5be.pdf
96d7724e-99ff-46d8-96b4-aa4087ad4c66,4a44fcea-41d8-4a10-8a7f-22bdbb0a270b,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-09-03,External Body,https://uei-proofs.s3.amazonaws.com/ach-7e79f1aa.pdf
53ccba37-75d4-4ff8-998e-f1f9f52bd01f,68cea994-64a6-4b86-b344-0632669b7994,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2024-10-02,External Body,https://uei-proofs.s3.amazonaws.com/ach-7445288c.pdf
462dff1b-7dad-4076-a306-a86c227faa87,68cea994-64a6-4b86-b344-0632669b7994,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2024-10-24,AICTE,https://uei-proofs.s3.amazonaws.com/ach-4fea9bc9.pdf
610d9c73-1a3e-4295-b76b-adb0053d29ca,0fb805bc-da1b-4f41-8989-d39e796d60f9,Smart India Hackathon - Finalist,HACKATHON,Achievement recorded under Hackathon category.,2026-01-03,Google,https://uei-proofs.s3.amazonaws.com/ach-91e12bac.pdf
3112f5c3-6e24-4d28-819c-bdd2d5c932a1,986815b7-51bb-448e-b0cc-c10620077b92,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2024-11-20,SKIT,https://uei-proofs.s3.amazonaws.com/ach-f7b90ee5.pdf
a3fbc12a-b0b6-4b39-83c6-fcac82a03fc7,986815b7-51bb-448e-b0cc-c10620077b92,Smart India Hackathon - Finalist,HACKATHON,Achievement recorded under Hackathon category.,2025-12-12,SKIT,https://uei-proofs.s3.amazonaws.com/ach-3bdc6cb5.pdf
c4dc52cb-b166-4caf-8b66-fcec683e4e17,7e1364fd-7dde-441d-8ba7-0947e5232737,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2025-10-07,AICTE,https://uei-proofs.s3.amazonaws.com/ach-5fb4f5b3.pdf
f335e8f4-8515-4c4a-8931-c2dfdfd5465f,7e1364fd-7dde-441d-8ba7-0947e5232737,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2024-11-21,Google,https://uei-proofs.s3.amazonaws.com/ach-e7f96132.pdf
f7775e3c-5992-461e-a5c4-3d8797872ae3,7e1364fd-7dde-441d-8ba7-0947e5232737,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2026-03-26,Google,https://uei-proofs.s3.amazonaws.com/ach-ba69c65f.pdf
4d9edde8-f393-4717-84e5-e04cef726432,e73c1897-995d-4477-ba2b-fa5225940244,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2026-05-05,AWS,https://uei-proofs.s3.amazonaws.com/ach-11c12868.pdf
d633230b-b605-4476-8bc2-592d04e0fadf,8d92fb12-f747-4901-85f2-9b3375801a5d,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2024-10-17,Google,https://uei-proofs.s3.amazonaws.com/ach-8f15578d.pdf
0eda65cf-211d-4d96-8bd9-d2334506494b,5d7bebb8-d7a3-4abf-a617-78ede5033f7a,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2025-09-15,Google,https://uei-proofs.s3.amazonaws.com/ach-8f8969b2.pdf
ba8cfdba-eb85-4895-917a-3124166d63f7,c6642238-0456-44fa-b2aa-8d390207d189,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2024-08-27,AWS,https://uei-proofs.s3.amazonaws.com/ach-b08af8f0.pdf
b31be0e4-67f8-4344-9bc1-f7638cf7f268,cadf39c2-ac07-4319-8d15-5a772c56fd46,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2025-08-25,IEEE,https://uei-proofs.s3.amazonaws.com/ach-9a84d54f.pdf
50f4089f-c562-47d7-b658-b8f5a77da6ea,b1697047-3d6a-4958-a273-753616c890dc,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2026-04-21,Google,https://uei-proofs.s3.amazonaws.com/ach-76c327a7.pdf
6f1524f8-7c3d-47c5-be2c-567d05e073a9,4742cea8-82bc-451a-8d7a-1617a60442f7,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2025-04-06,AWS,https://uei-proofs.s3.amazonaws.com/ach-84c97acd.pdf
37279a73-9417-47d9-99cc-3123ff2c53db,4742cea8-82bc-451a-8d7a-1617a60442f7,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2026-03-15,IEEE,https://uei-proofs.s3.amazonaws.com/ach-2518bacc.pdf
7687f7f6-9b22-4f32-a0b1-33b7283dcb94,4742cea8-82bc-451a-8d7a-1617a60442f7,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2025-05-23,External Body,https://uei-proofs.s3.amazonaws.com/ach-7cc28ff2.pdf
9929d0ee-49e3-4c2d-833b-2235c2b19ab8,8dbcc77d-3cd7-44c5-a33f-06c8eef3e820,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2026-03-03,AWS,https://uei-proofs.s3.amazonaws.com/ach-5778cc4d.pdf
bc4b90c6-a54a-48d1-9845-91cc549bc85e,8dbcc77d-3cd7-44c5-a33f-06c8eef3e820,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2026-07-24,Google,https://uei-proofs.s3.amazonaws.com/ach-2ac98771.pdf
4a5048cc-816e-4e5f-b4fa-569aee6c3e94,5a454b5e-09ef-41e5-99ab-a798fed98b9b,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2024-11-09,SKIT,https://uei-proofs.s3.amazonaws.com/ach-fb8b26ff.pdf
0b5af58f-363e-41a0-b086-3445f5143089,5a454b5e-09ef-41e5-99ab-a798fed98b9b,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2026-04-10,SKIT,https://uei-proofs.s3.amazonaws.com/ach-37119b2e.pdf
f147c76d-4c06-4e39-bd08-5849ce7b7534,4386fcdb-3519-4874-9281-8aac1945fbd1,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2024-10-04,IEEE,https://uei-proofs.s3.amazonaws.com/ach-7b3b8258.pdf
e0159430-1dcf-426e-ae0c-54afd4ab4e6f,4386fcdb-3519-4874-9281-8aac1945fbd1,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-01-22,AICTE,https://uei-proofs.s3.amazonaws.com/ach-13d2e6da.pdf
3c56f749-daee-47d6-8b0b-6f3b63cab8bf,7bf0be70-6df2-479d-b470-bb3581a74893,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2025-12-03,External Body,https://uei-proofs.s3.amazonaws.com/ach-8807d02a.pdf
b8e37ca5-d675-4a87-9900-ddae12cb9684,545a7be8-63a6-49f9-82ba-15c729e970ef,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2025-07-25,SKIT,https://uei-proofs.s3.amazonaws.com/ach-b56b1b8b.pdf
03f2eee9-f447-4948-9ea5-c5abc9babc46,9f4f4382-b43c-43f7-afd6-7f42cc95e525,Smart India Hackathon - Finalist,HACKATHON,Achievement recorded under Hackathon category.,2024-11-05,AICTE,https://uei-proofs.s3.amazonaws.com/ach-88d6f99c.pdf
92cf4b24-fc77-41ad-b223-e62fba079774,9f4f4382-b43c-43f7-afd6-7f42cc95e525,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2024-10-17,AWS,https://uei-proofs.s3.amazonaws.com/ach-4adfeebe.pdf
9b4d9baf-f90b-4885-b57d-46f9775251d1,5c99da36-6987-4c0f-91ea-c1c3447edd36,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2024-07-31,AICTE,https://uei-proofs.s3.amazonaws.com/ach-0bc48661.pdf
ed3231f9-8f7b-4c9b-a448-f717878a1fa6,c55164d5-fe26-43d4-8621-eac81ae95fc2,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2024-06-20,Google,https://uei-proofs.s3.amazonaws.com/ach-e2078106.pdf
8d2206a5-4cff-41e7-b37f-8049143c3589,9a194e6c-e199-4b1d-b6bc-4c7f14f60129,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2024-07-01,AICTE,https://uei-proofs.s3.amazonaws.com/ach-5749499a.pdf
e9a970a1-a8c2-4cd3-a772-683ccc496a2d,80febf64-2e57-463f-996b-9e3a109abe5b,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2026-05-30,Google,https://uei-proofs.s3.amazonaws.com/ach-3b4d464b.pdf
326441d5-643e-4130-84cf-f588c139dfb2,f6b78c99-0303-4774-8547-d43ef73ac4bb,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2025-11-12,IEEE,https://uei-proofs.s3.amazonaws.com/ach-8d0364cf.pdf
58eb596f-044d-4e5a-bf49-997c5405dc5c,9892295e-580a-46c4-a44c-cd835411bf76,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2025-03-03,SKIT,https://uei-proofs.s3.amazonaws.com/ach-2e3d258c.pdf
2f044330-63d3-4506-a9a5-f25114d46cc2,dbbe3465-694d-4fc3-8214-7195c6034655,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2026-01-01,Google,https://uei-proofs.s3.amazonaws.com/ach-de8ac1d6.pdf
25cd8357-c69a-4aad-9b91-c219d16fa882,dbbe3465-694d-4fc3-8214-7195c6034655,College Hackathon - 2nd Place,HACKATHON,Achievement recorded under Hackathon category.,2025-05-04,Google,https://uei-proofs.s3.amazonaws.com/ach-701ec8f5.pdf
eaf93fea-b079-4cdd-8ce8-306f763e2a01,125db4c4-4e53-4c42-857b-9e2f5ea35ae2,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2026-02-13,External Body,https://uei-proofs.s3.amazonaws.com/ach-82a211e5.pdf
c0053761-1697-4484-b437-1892af96a53e,125db4c4-4e53-4c42-857b-9e2f5ea35ae2,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2024-06-29,AICTE,https://uei-proofs.s3.amazonaws.com/ach-6d739357.pdf
704b931e-ce3a-4006-b556-3e97b0459b9a,ba709e3b-7a4f-49ed-a2b3-8f573f4f06e8,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2025-05-13,IEEE,https://uei-proofs.s3.amazonaws.com/ach-eca758d4.pdf
fd800687-54c3-4675-bc2f-298c568aa99b,47e15ebf-3fe3-4f47-a31e-070a0ffd9c90,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-01-04,IEEE,https://uei-proofs.s3.amazonaws.com/ach-4edb9d82.pdf
b94ba0c5-0e03-4671-8552-bbaa5f5323d7,47e15ebf-3fe3-4f47-a31e-070a0ffd9c90,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2025-06-15,Google,https://uei-proofs.s3.amazonaws.com/ach-dd2fca5f.pdf
1555f013-a3e1-47a5-85d1-2cbf8e212e17,92c83e9c-7805-4331-b1dc-5ae8d93f90c1,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2026-03-21,AWS,https://uei-proofs.s3.amazonaws.com/ach-5a168f42.pdf
071478e2-432c-4a03-b61f-1c60cd666d1e,9f545a85-3bc1-482c-a992-727ba0d9e010,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2025-06-26,SKIT,https://uei-proofs.s3.amazonaws.com/ach-a2c60029.pdf
128a0219-f584-41ba-b2be-325eea3b7472,d0b60c6f-7009-4b51-912f-efa832392c26,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2025-06-19,AICTE,https://uei-proofs.s3.amazonaws.com/ach-1ad5e3c9.pdf
454cb485-af36-4574-a07d-6d7115fa4da5,2e2b1ef9-16ac-4184-aa15-e1150f6ac482,College Hackathon - 2nd Place,HACKATHON,Achievement recorded under Hackathon category.,2026-01-18,AWS,https://uei-proofs.s3.amazonaws.com/ach-c2868768.pdf
dd9da4aa-d381-4a3e-92d7-ca11d4c8b2c6,de59e297-4917-4419-9ea9-993422cefcf2,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2024-06-16,AICTE,https://uei-proofs.s3.amazonaws.com/ach-b3e2893f.pdf
16cbe2b8-ff76-4469-8eeb-98dbdb43bac0,de59e297-4917-4419-9ea9-993422cefcf2,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2026-03-05,AICTE,https://uei-proofs.s3.amazonaws.com/ach-238d12ec.pdf
8bba3c66-0443-44cf-b702-b1448bd03aad,5c01ce5e-5490-466c-8049-69144542083b,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2026-01-28,AWS,https://uei-proofs.s3.amazonaws.com/ach-4dfe63b6.pdf
8f011d1d-786b-4f8c-82cc-7949d0fb74fc,5c01ce5e-5490-466c-8049-69144542083b,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2024-12-11,AICTE,https://uei-proofs.s3.amazonaws.com/ach-01a6e7bf.pdf
24b0256a-2063-4f07-8937-461eeb4d6b2b,5c01ce5e-5490-466c-8049-69144542083b,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2024-10-10,AICTE,https://uei-proofs.s3.amazonaws.com/ach-a271b9ec.pdf
1805b1dc-4af1-4421-8261-cd59c94ffd5d,19d1eb1c-0a4d-4c18-8ebe-285b2645cf18,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2024-10-08,AWS,https://uei-proofs.s3.amazonaws.com/ach-ecaf15e4.pdf
5a005c3e-0bd4-4a45-8e2a-0bb996a4e59d,19d1eb1c-0a4d-4c18-8ebe-285b2645cf18,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2025-11-01,External Body,https://uei-proofs.s3.amazonaws.com/ach-0b0c3ebc.pdf
2cc457be-e365-42fa-bf6d-2b84b129c4d1,f7a70478-994f-4ebb-9078-73b5e632c2e8,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2024-07-17,IEEE,https://uei-proofs.s3.amazonaws.com/ach-1b2d0897.pdf
8b4dbcfe-bb53-4c48-99c2-3c45e38e4703,f7a70478-994f-4ebb-9078-73b5e632c2e8,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2026-01-08,Google,https://uei-proofs.s3.amazonaws.com/ach-9fc411ba.pdf
9c66888a-be76-4c22-bdf5-0706799a8bc3,5044810a-2a6e-4956-8c77-4f38cb201e6d,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2025-06-11,SKIT,https://uei-proofs.s3.amazonaws.com/ach-8ba17098.pdf
46a6e777-c16b-4f6a-8f82-7e71f9ceaeaf,de8b3d49-9000-4783-844d-7ec5a8748326,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2026-07-07,SKIT,https://uei-proofs.s3.amazonaws.com/ach-51ce810b.pdf
826f5bae-d857-4cf6-b21d-ceda3e80477d,94bc0fca-5f06-450c-b0e9-dd58fca94c97,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2025-03-07,Google,https://uei-proofs.s3.amazonaws.com/ach-43337818.pdf
cecbce41-1d1e-47aa-a9a2-5426ded94e4d,fc3b8e2d-585f-4339-8e49-7058af1b1d72,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2024-09-27,Google,https://uei-proofs.s3.amazonaws.com/ach-6d652a1b.pdf
dab0f133-b892-4925-a4e3-f5f9774cd2b5,bb8e640c-1366-4e43-90ab-77bf5c234dd3,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2025-01-15,Google,https://uei-proofs.s3.amazonaws.com/ach-9fd8346a.pdf
326c5f85-6769-47af-a04a-a6cd16b8680d,3a973ea2-3aae-42ab-a6f4-08b003ad2ee4,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2026-05-25,SKIT,https://uei-proofs.s3.amazonaws.com/ach-473b7ef0.pdf
9886de2d-720f-4d77-ac2f-1ef8ce01b412,681ceb05-05e2-4070-9704-4ccebd48bd69,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2025-09-01,AWS,https://uei-proofs.s3.amazonaws.com/ach-847087ab.pdf
